id,loc,opp,starter,rs,ra,round
ATL201308290,H,CLE,medlk001,3,1,RS
ATL201308300,H,MIA,tehej001,2,1,RS
ATL201308310,H,MIA,minom001,5,4,RS
ATL201309010,H,MIA,wooda002,0,7,RS
ATL201309020,H,NYN,mahop002,13,5,RS
ATL201309030,H,NYN,medlk001,3,1,RS
ATL201309040,H,NYN,loe-k001,2,5,RS
PHI201309060,A,PHI,minom001,1,2,RS
PHI201309070,A,PHI,wooda002,5,6,RS
PHI201309080,A,PHI,mahop002,2,3,RS
MIA201309090,A,MIA,medlk001,5,2,RS
MIA201309100,A,MIA,tehej001,4,3,RS
MIA201309110,A,MIA,minom001,2,5,RS
MIA201309120,A,MIA,garcf002,6,1,RS
ATL201309130,H,SDN,haled001,3,4,RS
ATL201309140,H,SDN,medlk001,2,1,RS
ATL201309150,H,SDN,tehej001,0,4,RS
WAS201309171,A,WAS,minom001,5,6,RS
WAS201309172,A,WAS,garcf002,0,4,RS
WAS201309180,A,WAS,wooda002,5,2,RS
CHN201309200,A,CHN,mahop002,9,5,RS
CHN201309210,A,CHN,medlk001,1,3,RS
CHN201309220,A,CHN,tehej001,5,2,RS
ATL201309230,H,MIL,minom001,0,5,RS
ATL201309240,H,MIL,garcf002,3,2,RS
ATL201309250,H,MIL,mahop002,0,4,RS
ATL201309260,H,PHI,haled001,7,1,RS
ATL201309270,H,PHI,medlk001,1,0,RS
ATL201309280,H,PHI,minom001,4,5,RS
ATL201309290,H,PHI,tehej001,12,5,RS
ATL201310030,H,LAN,medlk001,1,6,DV1
ATL201310040,H,LAN,minom001,4,3,DV2
LAN201310060,A,LAN,tehej001,6,13,DV3
LAN201310070,A,LAN,garcf002,3,4,DV4
