id,loc,opp,starter,rs,ra,round
ATL201006280,H,WAS,hudst001,5,0,RS
ATL201006290,H,WAS,lowed001,2,7,RS
ATL201006300,H,WAS,jurrj001,4,1,RS
ATL201007020,H,FLO,medlk001,4,3,RS
ATL201007030,H,FLO,hanst001,4,1,RS
ATL201007040,H,FLO,hudst001,2,3,RS
PHI201007050,A,PHI,lowed001,1,3,RS
PHI201007060,A,PHI,jurrj001,6,3,RS
PHI201007070,A,PHI,medlk001,7,5,RS
NYN201007090,A,NYN,hanst001,4,2,RS
NYN201007100,A,NYN,hudst001,4,0,RS
NYN201007110,A,NYN,lowed001,0,3,RS
ATL201007150,H,MIL,jurrj001,2,1,RS
ATL201007160,H,MIL,hanst001,3,9,RS
ATL201007170,H,MIL,hudst001,3,6,RS
ATL201007180,H,MIL,lowed001,11,6,RS
ATL201007200,H,SDN,jurrj001,4,1,RS
ATL201007210,H,SDN,hanst001,4,6,RS
ATL201007220,H,SDN,hudst001,8,0,RS
FLO201007230,A,FLO,lowed001,6,7,RS
FLO201007240,A,FLO,medlk001,10,5,RS
FLO201007250,A,FLO,jurrj001,4,5,RS
WAS201007270,A,WAS,hanst001,0,3,RS
WAS201007280,A,WAS,hudst001,3,1,RS
WAS201007290,A,WAS,lowed001,3,5,RS
CIN201007300,A,CIN,medlk001,6,4,RS
CIN201007310,A,CIN,jurrj001,2,5,RS
CIN201008010,A,CIN,hanst001,1,2,RS
ATL201008020,H,NYN,hudst001,4,1,RS
ATL201008030,H,NYN,lowed001,2,3,RS
ATL201008040,H,NYN,medlk001,8,3,RS
ATL201008050,H,SFN,jurrj001,3,2,RS
ATL201008060,H,SFN,hanst001,2,3,RS
ATL201008070,H,SFN,hudst001,3,0,RS
ATL201008080,H,SFN,lowed001,6,3,RS
HOU201008090,A,HOU,minom001,4,10,RS
HOU201008100,A,HOU,jurrj001,4,2,RS
HOU201008110,A,HOU,hanst001,8,2,RS
ATL201008130,H,LAN,hudst001,1,0,RS
ATL201008140,H,LAN,lowed001,1,2,RS
ATL201008150,H,LAN,jurrj001,13,1,RS
ATL201008160,H,LAN,hanst001,4,3,RS
ATL201008170,H,WAS,minom001,10,2,RS
ATL201008180,H,WAS,hudst001,3,2,RS
ATL201008190,H,WAS,lowed001,2,6,RS
CHN201008200,A,CHN,jurrj001,5,3,RS
CHN201008210,A,CHN,hanst001,4,5,RS
CHN201008220,A,CHN,minom001,16,5,RS
COL201008230,A,COL,hudst001,4,5,RS
COL201008240,A,COL,lowed001,2,5,RS
COL201008250,A,COL,jurrj001,10,12,RS
ATL201008270,H,FLO,hanst001,1,7,RS
ATL201008280,H,FLO,hudst001,12,3,RS
ATL201008290,H,FLO,lowed001,7,6,RS
ATL201008300,H,NYN,jurrj001,9,3,RS
ATL201008310,H,NYN,minom001,9,2,RS
ATL201009010,H,NYN,hanst001,4,1,RS
ATL201009020,H,NYN,hudst001,2,4,RS
FLO201009030,A,FLO,kawak001,1,6,RS
FLO201009040,A,FLO,jurrj001,2,0,RS
FLO201009050,A,FLO,minom001,6,7,RS
PIT201009060,A,PIT,hanst001,1,3,RS
PIT201009070,A,PIT,hudst001,0,5,RS
PIT201009080,A,PIT,lowed001,9,3,RS
ATL201009090,H,SLN,jurrj001,4,11,RS
ATL201009100,H,SLN,minom001,8,6,RS
ATL201009110,H,SLN,hanst001,6,3,RS
ATL201009120,H,SLN,hudst001,3,7,RS
ATL201009130,H,WAS,lowed001,4,0,RS
ATL201009140,H,WAS,jurrj001,0,6,RS
ATL201009150,H,WAS,minom001,2,4,RS
NYN201009170,A,NYN,hanst001,6,4,RS
NYN201009180,A,NYN,hudst001,4,2,RS
NYN201009190,A,NYN,lowed001,6,3,RS
PHI201009200,A,PHI,beacb001,1,3,RS
PHI201009210,A,PHI,minom001,3,5,RS
PHI201009220,A,PHI,hanst001,0,1,RS
WAS201009240,A,WAS,hudst001,3,8,RS
WAS201009250,A,WAS,lowed001,5,0,RS
WAS201009260,A,WAS,beacb001,2,4,RS
ATL201009270,H,FLO,hanst001,2,1,RS
ATL201009280,H,FLO,hudst001,3,2,RS
ATL201009290,H,FLO,lowed001,5,1,RS
ATL201010010,H,PHI,beacb001,5,11,RS
ATL201010020,H,PHI,hanst001,0,7,RS
ATL201010030,H,PHI,hudst001,8,7,RS
SFN201010070,A,SFN,lowed001,0,1,DV1
SFN201010080,A,SFN,hanst001,5,4,DV2
ATL201010100,H,SFN,hudst001,2,3,DV3
ATL201010110,H,SFN,lowed001,2,3,DV4
