id,loc,opp,starter,rs,ra,round
ATL199705170,H,SLN,smolj001,11,6,RS
ATL199705180,H,SLN,glavt001,5,1,RS
ATL199705190,H,SLN,neagd001,7,3,RS
ATL199705200,H,MON,wadet001,4,2,RS
ATL199705210,H,MON,maddg002,3,2,RS
LAN199705230,A,LAN,smolj001,4,2,RS
LAN199705240,A,LAN,glavt001,3,10,RS
LAN199705250,A,LAN,neagd001,0,2,RS
SDN199705260,A,SDN,wadet001,12,5,RS
SDN199705270,A,SDN,maddg002,9,2,RS
ATL199705290,H,SFN,smolj001,2,4,RS
ATL199705300,H,SFN,glavt001,3,2,RS
ATL199705310,H,SFN,neagd001,4,6,RS
ATL199706010,H,SFN,wadet001,4,3,RS
ATL199706020,H,SDN,maddg002,4,5,RS
ATL199706030,H,SDN,smolj001,2,5,RS
MON199706040,A,MON,glavt001,6,3,RS
MON199706050,A,MON,neagd001,9,0,RS
SFN199706060,A,SFN,wadet001,9,5,RS
SFN199706070,A,SFN,maddg002,5,2,RS
SFN199706080,A,SFN,smolj001,3,5,RS
COL199706090,A,COL,glavt001,3,8,RS
COL199706100,A,COL,neagd001,8,3,RS
COL199706110,A,COL,brocc001,6,9,RS
ATL199706130,H,BAL,maddg002,3,4,RS
ATL199706140,H,BAL,smolj001,4,6,RS
ATL199706150,H,BAL,glavt001,3,5,RS
TOR199706160,A,TOR,neagd001,3,0,RS
TOR199706170,A,TOR,maddg002,8,7,RS
TOR199706180,A,TOR,smolj001,3,5,RS
PHI199706200,A,PHI,glavt001,4,1,RS
PHI199706210,A,PHI,neagd001,9,8,RS
PHI199706220,A,PHI,maddg002,12,5,RS
NYN199706230,A,NYN,smolj001,2,3,RS
NYN199706240,A,NYN,brocc001,5,6,RS
NYN199706250,A,NYN,glavt001,14,7,RS
ATL199706260,H,PHI,neagd001,5,4,RS
ATL199706270,H,PHI,maddg002,7,1,RS
ATL199706280,H,PHI,smolj001,9,1,RS
ATL199706290,H,PHI,brocc001,6,5,RS
NYA199706300,A,NYA,glavt001,0,1,RS
NYA199707010,A,NYA,neagd001,3,1,RS
NYA199707020,A,NYA,maddg002,2,0,RS
MON199707030,A,MON,smolj001,15,2,RS
MON199707040,A,MON,brocc001,6,3,RS
MON199707050,A,MON,glavt001,5,3,RS
MON199707060,A,MON,neagd001,2,6,RS
ATL199707100,H,NYN,smolj001,7,10,RS
ATL199707110,H,NYN,glavt001,7,9,RS
ATL199707120,H,NYN,maddg002,7,4,RS
ATL199707130,H,NYN,neagd001,6,7,RS
ATL199707140,H,PHI,brocc001,10,6,RS
ATL199707150,H,PHI,smolj001,1,8,RS
ATL199707160,H,COL,glavt001,2,1,RS
ATL199707170,H,COL,maddg002,8,2,RS
ATL199707180,H,LAN,neagd001,4,1,RS
ATL199707190,H,LAN,millk004,1,4,RS
ATL199707200,H,LAN,smolj001,3,8,RS
ATL199707210,H,LAN,glavt001,5,4,RS
CHN199707221,A,CHN,maddg002,4,1,RS
CHN199707222,A,CHN,neagd001,4,5,RS
CHN199707230,A,CHN,millk004,1,3,RS
CIN199707250,A,CIN,smolj001,7,3,RS
CIN199707260,A,CIN,glavt001,6,7,RS
CIN199707270,A,CIN,maddg002,3,2,RS
ATL199707280,H,CHN,neagd001,6,0,RS
ATL199707290,H,CHN,millk004,7,2,RS
ATL199707300,H,CHN,smolj001,6,5,RS
FLO199707310,A,FLO,byrdp001,0,1,RS
FLO199708010,A,FLO,maddg002,2,3,RS
FLO199708020,A,FLO,neagd001,4,2,RS
FLO199708030,A,FLO,millk004,4,8,RS
PIT199708040,A,PIT,smolj001,6,0,RS
PIT199708050,A,PIT,glavt001,4,5,RS
ATL199708060,H,SLN,maddg002,4,3,RS
ATL199708070,H,SLN,neagd001,3,0,RS
ATL199708080,H,FLO,byrdp001,4,6,RS
ATL199708090,H,FLO,smolj001,4,3,RS
ATL199708100,H,FLO,glavt001,2,4,RS
ATL199708110,H,FLO,maddg002,2,1,RS
ATL199708120,H,PIT,neagd001,2,5,RS
ATL199708130,H,PIT,smolj001,1,2,RS
SLN199708150,A,SLN,glavt001,2,3,RS
SLN199708160,A,SLN,maddg002,5,3,RS
SLN199708170,A,SLN,neagd001,1,3,RS
HOU199708190,A,HOU,smolj001,4,3,RS
HOU199708200,A,HOU,glavt001,3,1,RS
ATL199708220,H,CIN,maddg002,6,2,RS
ATL199708230,H,CIN,neagd001,10,3,RS
ATL199708240,H,CIN,smolj001,4,6,RS
ATL199708260,H,HOU,glavt001,7,6,RS
ATL199708270,H,HOU,maddg002,4,6,RS
ATL199708280,H,HOU,neagd001,4,2,RS
BOS199708290,A,BOS,smolj001,9,1,RS
BOS199708300,A,BOS,millk004,15,2,RS
BOS199708310,A,BOS,glavt001,7,3,RS
ATL199709010,H,DET,maddg002,2,4,RS
ATL199709020,H,DET,neagd001,5,0,RS
ATL199709030,H,DET,smolj001,4,12,RS
SDN199709040,A,SDN,millk004,8,7,RS
SDN199709050,A,SDN,glavt001,2,6,RS
SDN199709060,A,SDN,maddg002,9,1,RS
SDN199709070,A,SDN,neagd001,4,0,RS
LAN199709090,A,LAN,smolj001,4,3,RS
LAN199709100,A,LAN,glavt001,7,0,RS
ATL199709120,H,COL,maddg002,1,3,RS
ATL199709130,H,COL,neagd001,6,10,RS
ATL199709140,H,COL,smolj001,0,4,RS
ATL199709150,H,SFN,glavt001,5,4,RS
ATL199709160,H,SFN,millk004,6,4,RS
ATL199709170,H,NYN,maddg002,10,2,RS
ATL199709180,H,NYN,byrdp001,11,4,RS
ATL199709190,H,MON,smolj001,2,1,RS
ATL199709200,H,MON,glavt001,3,1,RS
ATL199709210,H,MON,neagd001,1,7,RS
ATL199709220,H,MON,maddg002,3,2,RS
PHI199709230,A,PHI,millk004,6,0,RS
PHI199709240,A,PHI,byrdp001,1,5,RS
PHI199709250,A,PHI,glavt001,3,2,RS
NYN199709260,A,NYN,brocc001,7,6,RS
NYN199709270,A,NYN,smolj001,1,2,RS
NYN199709280,A,NYN,neagd001,2,8,RS
ATL199709300,H,HOU,maddg002,2,1,DV1
ATL199710010,H,HOU,glavt001,13,3,DV2
HOU199710030,A,HOU,smolj001,4,1,DV3
ATL199710070,H,FLO,maddg002,3,5,LC1
ATL199710080,H,FLO,glavt001,7,1,LC2
FLO199710100,A,FLO,smolj001,2,5,LC3
FLO199710110,A,FLO,neagd001,4,0,LC4
FLO199710120,A,FLO,maddg002,1,2,LC5
ATL199710140,H,FLO,glavt001,4,7,LC6
