id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
johnm002,0,12,3,2,3,3,74,3,0,3,0,0,1,1,18,14,0,1,0,0
liraf001,0,3,0,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,0
santj001,0,3,4,0,2,2,32,0,0,3,0,1,0,0,6,6,0,0,0,0
spens003,0,2,2,0,0,0,12,0,0,1,1,0,0,0,3,3,0,0,0,0
motag001,0,1,0,1,0,0,12,1,0,0,0,0,0,0,2,1,0,0,0,0
klins002,0,3,1,0,1,1,20,0,0,1,0,0,0,1,5,4,0,0,0,0
stris001,0,3,0,0,0,0,13,1,0,0,0,0,0,0,3,1,0,1,1,0
wolfr001,1,18,8,4,4,3,110,2,0,5,2,1,0,0,29,23,0,2,0,0
brocc001,1,3,1,0,0,0,11,1,0,1,0,0,0,0,3,3,0,0,0,0
vosbe001,1,1,1,0,1,1,8,1,0,1,0,0,0,0,2,2,0,0,0,0
padiv001,1,2,1,0,1,1,11,0,1,0,0,0,0,0,3,3,0,0,0,0
gomew001,1,3,1,0,1,1,18,0,0,0,1,0,1,0,5,4,0,1,0,0
