id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
byrdp001,PIT200007210,12,6,2,6,5,80,3,1,4,1,0,0,1,21,18,0,0,0,0,PIT,0,1,1
wardb001,PIT200007210,9,1,1,0,0,42,2,0,1,0,0,1,0,11,10,0,0,0,0,PIT,0,1,0
holzm001,PIT200007210,3,4,0,3,3,29,2,0,1,3,0,0,0,7,7,0,0,0,0,PIT,0,1,0
persr001,PIT200007220,21,4,2,1,1,97,4,0,1,2,1,0,0,27,25,0,0,0,0,PIT,0,1,1
vosbe001,PIT200007220,2,1,2,1,1,22,1,0,1,0,0,0,0,5,3,0,0,0,0,PIT,0,1,0
brocc001,PIT200007220,1,0,1,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,PIT,0,1,0
schic002,PIT200007230,27,3,3,1,1,110,6,0,3,0,0,0,0,32,29,0,0,0,0,PIT,0,1,1
byrdp001,LAN200005260,17,7,2,8,3,104,5,1,4,2,0,0,0,27,25,0,0,0,2,LAN,0,1,1
aldrs001,LAN200005260,0,1,1,0,0,7,0,0,1,0,0,0,0,2,1,0,0,0,0,LAN,0,1,0
brocc001,LAN200005260,3,2,1,3,3,29,1,2,0,0,0,0,0,6,5,0,0,0,0,LAN,0,1,0
gomew001,LAN200005260,4,0,0,0,0,19,0,0,0,0,0,0,0,4,4,0,0,0,0,LAN,0,1,0
persr001,LAN200005270,15,6,3,4,4,113,8,0,3,3,0,1,0,24,21,0,0,0,0,LAN,0,1,1
boydj001,LAN200005270,4,0,1,1,1,20,0,0,0,0,0,0,1,6,4,0,0,0,0,LAN,0,1,0
aldrs001,LAN200005270,1,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,LAN,0,1,0
gomew001,LAN200005270,4,2,1,0,0,25,0,0,2,0,0,0,0,7,5,0,1,0,0,LAN,0,1,0
branj001,LAN200005270,3,2,0,1,1,21,2,1,1,0,0,0,0,5,5,0,0,0,0,LAN,0,1,0
wolfr001,LAN200005280,27,6,4,2,2,129,4,1,3,2,0,0,1,35,30,0,0,0,0,LAN,0,1,1
wolfr001,LAN200009010,21,6,4,1,1,118,8,0,4,2,0,0,0,30,25,0,1,0,0,LAN,0,1,1
brocc001,LAN200009010,3,1,0,1,1,16,0,1,0,0,0,0,0,4,4,0,0,0,0,LAN,0,1,0
chenb001,LAN200009020,26,4,1,0,0,108,8,0,4,0,0,0,0,32,31,0,0,0,0,LAN,0,1,1
padiv001,LAN200009020,3,2,0,1,1,14,1,0,1,1,0,0,0,5,5,0,0,0,0,LAN,0,1,0
persr001,LAN200009030,18,5,4,4,4,120,8,2,3,0,0,0,0,26,22,0,0,0,0,LAN,0,1,1
polic001,LAN200009030,3,4,0,2,2,28,1,0,4,0,0,0,0,6,6,0,0,0,0,LAN,0,1,0
boydj001,LAN200009030,3,0,0,0,0,7,1,0,0,0,0,0,0,3,3,0,0,0,0,LAN,0,1,0
wolfr001,CHN200007190,21,6,3,1,1,122,7,0,4,1,1,0,0,29,25,0,1,0,1,CHN,0,1,1
brocc001,CHN200007190,3,2,1,3,3,30,1,2,0,0,0,0,0,6,5,0,0,0,0,CHN,0,1,0
holzm001,CHN200007190,1,2,0,1,1,17,0,0,2,0,0,2,0,3,2,0,1,0,0,CHN,0,1,0
chenb001,CHN200007200,15,6,1,1,1,96,7,1,5,0,0,1,0,22,21,0,0,0,0,CHN,0,1,1
browm005,CHN200007200,8,2,3,1,1,48,1,1,1,0,0,0,0,13,9,0,1,0,0,CHN,0,1,0
vosbe001,CHN200007200,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,CHN,0,1,0
branj001,CHN200007200,3,0,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,0,CHN,0,1,0
persr001,CHN200009250,18,4,6,4,4,101,5,0,2,2,0,1,1,28,20,0,0,1,0,CHN,0,1,1
jacqt001,CHN200009250,2,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,CHN,0,1,0
gomew001,CHN200009250,2,0,1,0,0,14,0,0,0,0,0,0,0,4,3,0,0,0,0,CHN,0,1,0
vosbe001,CHN200009250,2,0,0,0,0,9,1,0,0,0,0,0,0,2,2,0,0,0,0,CHN,0,1,0
daalo001,CHN200009260,18,10,0,2,2,79,2,1,8,1,0,0,0,25,25,0,0,0,0,CHN,0,1,1
