advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,00,1,,,,,0,1,X,ashba002,1,0,veraq001 grounds out. ,veraq001,0,G
,11,1,,,,,1,4,BFX,ashba002,1,0,,jonea002,0,F
,10,1,,,,,2,6,BX,ashba002,1,0,,jonec004,0,F
,00,1,,,,,3,1,X,maddg002,1,0,gland001 grounds out. ,gland001,1,G
,31,1,,,,,4,6,BCBBX,maddg002,1,0,gantr001 grounds out. ,gantr001,1,G
,22,1,,,,,5,11,CFBBS,maddg002,1,0,abreb001 strikes out. ,abreb001,1,
,21,2,,,,,6,10,FBBX,ashba002,0,1,galaa001 homers. ,galaa001,0,
,00,2,,,,,7,11,X,ashba002,1,0,,jordb001,0,F
,12,2,,,,,8,15,BSSX,ashba002,1,0,,bonib001,0,F
,10,2,,,,,9,17,BX,ashba002,1,0,,furcr001,0,F
,00,2,roles001,,,,10,12,X,maddg002,0,0,roles001 singles. ,roles001,1,
,22,2,roles001,,,,11,18,FBBFFS,maddg002,1,0,liebm001 strikes out. ,liebm001,1,
,02,2,roles001,,,,12,21,FFC,maddg002,1,0,moram001 strikes out. ,moram001,1,
,00,2,,roles001,,jordk001,13,22,B,maddg002,0,0,roles001 steals 2B. ,jordk001,1,
,10,2,,roles001,,,14,24,BX,maddg002,1,0,jordk001 grounds out. ,jordk001,1,G
,10,3,,,,,15,19,BX,ashba002,1,0,lunaf001 grounds out. ,lunaf001,0,G
,21,3,,,,,16,23,SBBX,ashba002,1,0,,maddg002,0,F
,22,3,,,,,17,28,BCBCS,ashba002,1,0,veraq001 strikes out. ,veraq001,0,
,22,3,relad001,,,,18,30,CCBFBX,maddg002,0,0,relad001 singles. ,relad001,1,
,00,3,,relad001,,ashba002,19,31,S,maddg002,0,0,relad001 steals 2B. ,ashba002,1,
relad001 to 3B. ,01,3,,,relad001,,20,33,SX,maddg002,1,0,,ashba002,1,L
relad001 scores. ,32,3,,,,,21,40,FBFFBBX,maddg002,1,1,gland001 hits sacrifice fly. ,gland001,1,
,00,3,,,,,22,41,X,maddg002,1,0,,gantr001,1,F
,11,4,,,,,23,31,BCX,ashba002,1,0,jonea002 grounds out. ,jonea002,0,G
,31,4,jonec004,,,,24,36,BBSBB,ashba002,0,0,jonec004 walks. ,jonec004,0,
,22,4,jonec004,,,,25,43,SBSBFFX,ashba002,1,0,,galaa001,0,F
jonec004 to 2B. ,00,4,jordb001,jonec004,,,26,44,H,ashba002,0,0,jordb001 hit by pitch. ,jordb001,0,
,00,4,jordb001,,jonec004,bonib001,27,45,B,ashba002,0,0,jonec004 steals 3B. ,bonib001,0,
,32,4,jordb001,,jonec004,,28,53,BFBSBFFC,ashba002,1,0,bonib001 strikes out. ,bonib001,0,
,10,4,,,,,29,43,BX,maddg002,1,0,abreb001 grounds out. ,abreb001,1,G
,12,4,,,,,30,50,CBFFFFX,maddg002,1,0,roles001 grounds out. ,roles001,1,G
,22,4,,,,,31,55,CBCBC,maddg002,1,0,liebm001 strikes out. ,liebm001,1,
,32,5,,,,,32,59,BSBFBS,ashba002,1,0,furcr001 strikes out. ,furcr001,0,
,12,5,lunaf001,,,,33,63,FFBX,ashba002,0,0,lunaf001 singles. ,lunaf001,0,
,00,5,,,,maddg002,34,64,S,ashba002,1,0,lunaf001 caught stealing. ,maddg002,0,
,12,5,,,,,35,69,SSFBS,ashba002,1,0,maddg002 strikes out. ,maddg002,0,
,11,5,,,,,36,58,BCX,maddg002,1,0,moram001 grounds out. ,moram001,1,G
,12,5,jordk001,,,,37,62,CBCX,maddg002,0,0,jordk001 singles. ,jordk001,1,
,22,5,,,,,38,67,BFBFX,maddg002,2,0,Double Play. ,relad001,1,
,00,6,,,,,39,70,X,ashba002,1,0,veraq001 grounds out. ,veraq001,0,G
,31,6,,,,,40,75,BBFBX,ashba002,1,0,,jonea002,0,F
,00,6,,,,,41,76,X,ashba002,1,0,jonec004 grounds out. ,jonec004,0,G
,11,6,,,,,42,70,CBX,maddg002,1,0,ashba002 grounds out. ,ashba002,1,G
,12,6,,,,,43,74,SBFS,maddg002,1,0,gland001 strikes out. ,gland001,1,
,22,6,,,,,44,79,FBBSX,maddg002,1,0,gantr001 grounds out. ,gantr001,1,G
,02,7,,,,,45,79,FFS,ashba002,1,0,galaa001 strikes out. ,galaa001,0,
,00,7,jordb001,,,,46,80,X,ashba002,0,0,jordb001 singles. ,jordb001,0,
jordb001 to 2B. ,10,7,bonib001,jordb001,,,48,2,BX,boydj001,0,0,bonib001 singles. ,bonib001,0,
,02,7,bonib001,hubbt001,,,50,5,SSS,boydj001,1,0,furcr001 strikes out. ,furcr001,0,
,10,7,bonib001,hubbt001,,,52,7,BX,boydj001,1,0,,joynw001,0,F
,22,7,,,,,56,5,BBCFC,remlm001,1,0,abreb001 strikes out. ,abreb001,1,
,21,7,,,,,57,9,BFBX,remlm001,1,0,roles001 grounds out. ,roles001,1,G
,11,7,,,,,58,12,BSX,remlm001,1,0,liebm001 grounds out. ,liebm001,1,G
,20,8,,lopej001,,,59,10,BBX,boydj001,0,0,lopej001 doubles. ,lopej001,0,
lopej001 to 3B. ,00,8,,,lopej001,,60,11,X,boydj001,1,0,Sacrifice bunt by veraq001.,veraq001,0,
lopej001 out. ,02,8,,,,,61,14,CSX,boydj001,2,0,jonea002 grounds out. ,jonea002,0,G
,02,8,,,,,62,15,SCX,remlm001,1,0,moram001 grounds out. ,moram001,1,G
,11,8,,,,,63,18,BSX,remlm001,1,0,,jordk001,1,F
,22,8,,,,,64,23,CBBFS,remlm001,1,0,relad001 strikes out. ,relad001,1,
,00,9,,,,,66,1,X,branj001,1,0,jonec004 grounds out. ,jonec004,0,G
,11,9,galaa001,,,,67,4,BFX,branj001,0,0,galaa001 singles. ,galaa001,0,
,12,9,,,,,68,9,BSCFX,branj001,2,0,Double Play. ,hubbt001,0,
,22,9,duceb001,,,,72,5,BBCFX,seanr001,0,0,duceb001 singles. ,duceb001,1,
duceb001 to 2B. ,00,9,,duceb001,,,73,6,X,seanr001,1,0,Sacrifice bunt by gland001.,gland001,1,
,32,9,,duceb001,,,74,12,BFFBBS,seanr001,1,0,gantr001 strikes out. ,gantr001,1,
,30,9,abreb001,duceb001,,,75,16,IIII,seanr001,0,0,abreb001 intentionally walks. ,abreb001,1,
duceb001 to 3B. abreb001 to 2B. ,00,9,roles001,abreb001,duceb001,,76,17,H,seanr001,0,0,roles001 hit by pitch. ,roles001,1,
,12,9,roles001,abreb001,duceb001,,77,21,BFFS,seanr001,1,0,liebm001 strikes out. ,liebm001,1,
