id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
gland001,PIT200007210,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
gantr001,PIT200007210,2,7,4,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
abreb001,PIT200007210,3,9,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
roles001,PIT200007210,4,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
holzm001,PIT200007210,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
burrp001,PIT200007210,5,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
jordk001,PIT200007210,6,4,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
benng001,PIT200007210,7,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
relad001,PIT200007210,8,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
byrdp001,PIT200007210,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PIT,0,1,0
sefck001,PIT200007210,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
wardb001,PIT200007210,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
huntb001,PIT200007210,9,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
ariaa001,PIT200007210,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
sefck001,PIT200007220,1,8,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
moram001,PIT200007220,2,4,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
jordk001,PIT200007220,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
abreb001,PIT200007220,3,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
roles001,PIT200007220,4,5,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
brogr001,PIT200007220,5,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
gantr001,PIT200007220,6,7,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
benng001,PIT200007220,7,2,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
relad001,PIT200007220,8,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
persr001,PIT200007220,9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
gland001,PIT200007220,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
vosbe001,PIT200007220,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
brocc001,PIT200007220,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
gland001,PIT200007230,1,8,4,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,PIT,0,1,0
moram001,PIT200007230,2,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
