id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
ortir001,0,18,6,4,2,2,104,5,0,5,1,0,0,0,27,23,0,0,0,0
fulta001,0,3,3,0,1,1,19,1,0,2,1,0,0,0,5,5,0,0,0,0
embra001,0,3,2,0,0,0,9,0,0,1,1,0,0,0,5,5,0,0,0,0
henrd002,0,3,0,1,0,0,12,0,0,0,0,0,0,0,4,3,0,0,0,0
bottk001,1,6,6,4,6,6,60,1,0,3,3,0,0,0,16,11,0,0,1,0
boydj001,1,4,6,3,4,4,49,2,0,3,3,0,0,0,13,10,0,0,0,0
gomew001,1,5,4,0,2,2,29,2,0,4,0,0,0,0,9,8,0,0,1,0
brocc001,1,6,1,2,1,1,44,3,0,1,0,0,0,0,9,7,0,0,0,0
vosbe001,1,3,3,1,3,3,31,1,1,0,2,0,0,0,7,6,0,0,0,0
branj001,1,3,1,0,0,0,25,3,0,1,0,0,0,0,4,4,0,0,0,0
