id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
tavaj001,0,15,5,5,4,4,76,3,1,3,1,0,0,0,25,19,0,1,0,1
choub001,0,3,1,2,0,0,32,3,0,1,0,0,0,0,6,4,0,0,0,0
wasdj001,0,4,1,0,0,0,18,2,0,1,0,0,0,0,5,5,0,0,0,0
myerm001,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
dejem001,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
whitg001,0,7,1,0,0,0,20,1,0,1,0,0,0,0,7,7,0,0,0,0
jimej001,0,3,1,1,0,0,23,1,0,1,0,0,0,0,5,4,0,0,0,0
bottk001,1,21,4,3,4,3,105,3,0,3,1,0,0,0,28,25,0,0,0,0
padiv001,1,3,1,1,0,0,19,1,0,1,0,0,0,0,5,4,0,0,0,0
branj001,1,6,1,1,0,0,36,4,0,1,0,0,0,0,8,7,0,0,0,0
gomew001,1,3,1,0,1,1,11,1,1,0,0,0,0,0,4,4,0,0,0,0
