id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
arrob001,0,13,1,1,2,2,64,4,0,1,0,0,1,0,15,14,0,0,0,0
skrmm001,0,2,1,2,2,2,32,0,0,0,1,0,1,0,5,3,0,0,0,0
wilkm001,0,9,2,0,1,1,44,2,0,1,1,0,0,0,11,11,0,0,0,0
saues001,0,2,2,3,3,3,33,1,0,1,1,0,3,0,7,4,0,0,0,0
willm005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
chenb001,1,15,2,0,1,1,70,4,1,0,1,0,0,0,18,18,0,0,0,0
telea001,1,0,3,1,4,4,21,0,0,2,1,0,0,0,4,3,0,0,0,0
boydj001,1,1,1,2,3,3,25,1,0,0,1,0,0,0,4,2,0,0,0,0
jacqt001,1,5,6,1,4,4,35,1,1,3,2,0,0,0,12,11,0,0,0,1
gomew001,1,3,1,0,0,0,14,2,0,1,0,0,0,0,4,4,0,0,0,0
nickd001,1,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
