id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rappp001,0,18,5,2,3,3,114,1,0,4,0,1,0,0,26,22,0,0,2,0
groob001,0,5,1,0,2,0,20,0,0,1,0,0,0,0,7,7,0,0,0,0
tromm001,0,1,1,1,0,0,14,0,0,0,1,0,1,0,3,2,0,0,0,0
kohlr001,0,3,2,1,1,1,25,0,0,2,0,0,0,0,6,5,0,0,0,0
colob001,1,15,3,5,1,1,80,4,0,2,1,0,0,0,20,15,0,0,0,0
nichc002,1,3,2,0,1,1,18,1,0,1,1,0,0,0,5,4,0,0,1,0
karss001,1,1,3,0,3,3,15,0,0,3,0,0,0,1,5,4,0,0,0,0
reeds001,1,2,2,1,1,1,15,1,0,1,1,0,0,0,4,3,0,0,0,1
speij001,1,4,3,2,2,2,33,0,0,1,2,0,0,0,9,7,1,0,0,1
browj003,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
