id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
loftk001,SLN200006020,1,8,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
vizqo001,SLN200006020,2,6,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
alomr001,SLN200006020,3,4,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
thomj002,SLN200006020,4,3,4,3,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,SLN,0,1,0
justd001,SLN200006020,5,9,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
frymt001,SLN200006020,6,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SLN,0,1,0
sexsr001,SLN200006020,7,7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
aloms001,SLN200006020,8,2,4,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,SLN,0,1,0
wrigj002,SLN200006020,9,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SLN,0,1,0
watsm001,SLN200006020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
brewj001,SLN200006020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
wilse001,SLN200006020,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
martt003,SLN200006020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
kamis001,SLN200006020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
loftk001,SLN200006030,1,8,5,4,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
vizqo001,SLN200006030,2,6,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
alomr001,SLN200006030,3,4,5,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
thomj002,SLN200006030,4,3,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
justd001,SLN200006030,5,9,4,4,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,SLN,0,1,0
frymt001,SLN200006030,6,5,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
sexsr001,SLN200006030,7,7,4,4,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,SLN,0,1,0
cabrj002,SLN200006030,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
diaze002,SLN200006030,8,2,4,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
colob001,SLN200006030,9,1,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
branr001,SLN200006030,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
karss001,SLN200006030,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
loftk001,SLN200006040,1,8,4,4,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,SLN,0,1,0
wilse001,SLN200006040,2,4,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
frymt001,SLN200006040,3,5,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
justd001,SLN200006040,4,9,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,SLN,0,1,0
