id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
martr002,0,15,5,2,5,5,78,2,1,2,2,0,0,1,22,18,0,0,1,0
cormr001,0,2,0,0,0,0,9,0,0,0,0,0,0,0,2,2,0,0,0,0
carrh001,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
beckr001,0,6,0,0,0,0,35,2,0,0,0,0,0,0,6,6,0,0,0,0
lowed001,0,3,2,0,1,0,24,1,0,1,1,0,0,0,5,5,0,0,0,0
finlc001,1,16,9,1,6,6,97,6,1,7,1,0,1,1,27,25,0,0,0,0
speij001,1,5,0,2,0,0,27,1,0,0,0,0,0,0,7,5,0,0,0,0
karss001,1,0,2,0,2,2,7,0,0,1,1,0,0,0,2,2,0,0,0,0
shuep001,1,3,1,1,0,0,19,1,0,1,0,0,0,0,5,3,0,0,1,0
rincr001,1,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0
