id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
abbop001,0,12,6,5,6,4,84,1,0,4,2,0,0,0,23,17,0,1,0,0
garcf002,0,9,1,1,0,0,43,2,0,0,1,0,0,0,10,9,0,0,0,0
panij001,0,2,1,0,1,1,12,1,0,1,0,0,0,0,3,3,0,0,0,0
rhoda001,0,2,1,2,2,2,28,0,1,0,0,0,0,0,6,4,0,0,0,0
sasak001,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0
colob001,1,14,8,4,6,5,112,5,2,4,2,0,0,0,27,23,0,0,0,0
speij001,1,4,5,0,2,2,41,1,2,1,2,0,0,0,9,9,0,0,0,0
reeds001,1,4,1,0,0,0,20,1,0,1,0,0,0,0,4,4,0,0,0,0
martt003,1,2,0,1,0,0,11,0,0,0,0,0,0,0,3,2,0,0,0,0
karss001,1,3,0,0,0,0,15,2,0,0,0,0,0,0,3,3,0,0,0,0
