advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,21,1,,,,,0,4,BSBX,burbd001,1,0,,offej001,0,F
,22,1,nixot001,,,,1,9,BBCFX,burbd001,0,0,nixot001 singles. ,nixot001,0,
nixot001 to 2B. ,31,1,daubb001,nixot001,,,2,14,BSBBB,burbd001,0,0,daubb001 walks. ,daubb001,0,
,22,1,daubb001,nixot001,,,3,19,CFBBS,burbd001,1,0,garcn001 strikes out. ,garcn001,0,
,12,1,daubb001,nixot001,,,4,23,BCCS,burbd001,1,0,oleat001 strikes out. ,oleat001,0,
,22,1,,,,,5,5,CBCBX,schop001,1,0,vizqo001 grounds out. ,vizqo001,1,G
,00,1,,,,,6,6,X,schop001,1,0,,frymt001,1,F
,00,1,,,,,7,7,X,schop001,1,0,,alomr001,1,L
,22,2,,,,,8,29,BCSBFS,burbd001,1,0,everc001 strikes out. ,everc001,0,
,32,2,stanm002,,,,9,35,BFBSBB,burbd001,0,0,stanm002 walks. ,stanm002,0,
,20,2,stanm002,,,,10,38,BBX,burbd001,1,0,,hatts001,0,F
stanm002 out. ,10,2,veraw001,,,,11,40,BX,burbd001,1,0,veraw001 reaches on fielder's choice. ,veraw001,0,
,22,2,,,,,12,14,BFCFFBS,schop001,1,0,ramim002 strikes out. ,ramim002,1,
,11,2,,,,,13,17,BCX,schop001,1,0,,justd001,1,F
,11,2,,,,,14,20,BFX,schop001,1,0,sexsr001 grounds out. ,sexsr001,1,G
,12,3,,,,,15,44,FCBX,burbd001,1,0,offej001 grounds out. ,offej001,0,G
,31,3,,nixot001,,,16,49,BBBCX,burbd001,0,0,nixot001 doubles. ,nixot001,0,
nixot001 to 3B. ,11,3,,,nixot001,,17,52,BFX,burbd001,1,0,daubb001 grounds out. ,daubb001,0,G
nixot001 scores. ,12,3,garcn001,,,,18,57,CSBFX,burbd001,0,1,garcn001 singles. ,garcn001,0,
,21,3,garcn001,,,,19,61,BBSX,burbd001,1,0,,oleat001,0,F
,01,3,thomj002,,,,20,22,CX,schop001,0,0,thomj002 singles. ,thomj002,1,
thomj002 to 2B. ,11,3,,thomj002,,diaze002,21,25,CBB,schop001,0,0,Passed Ball. ,diaze002,1,
thomj002 to 3B. ,32,3,,,thomj002,,22,31,CBBFBX,schop001,1,0,diaze002 grounds out. ,diaze002,1,G
,32,3,cruzj003,,thomj002,,23,37,BBBSCB,schop001,0,0,cruzj003 walks. ,cruzj003,1,
,00,3,,,thomj002,,24,38,X,schop001,2,0,Double Play. ,vizqo001,1,
,00,4,,,,,25,62,X,burbd001,1,0,,everc001,0,F
,22,4,stanm002,,,,26,67,CBBCX,burbd001,0,0,stanm002 singles. ,stanm002,0,
stanm002 to 2B. ,31,4,hatts001,stanm002,,,27,72,BBFBB,burbd001,0,0,hatts001 walks. ,hatts001,0,
stanm002 to 3B. hatts001 out. ,00,4,veraw001,,stanm002,,28,73,X,burbd001,1,0,veraw001 reaches on fielder's choice. ,veraw001,0,
,31,4,veraw001,,stanm002,,29,78,BCBBX,burbd001,1,0,offej001 grounds out. ,offej001,0,G
,10,4,,,,,30,40,BX,schop001,0,1,frymt001 homers. ,frymt001,1,
,12,4,,,,,31,44,BSFX,schop001,1,0,alomr001 grounds out. ,alomr001,1,G
,01,4,,,,,32,46,CX,schop001,1,0,,ramim002,1,F
,22,4,,,,,33,51,BCBSX,schop001,1,0,justd001 grounds out. ,justd001,1,G
,31,5,nixot001,,,,34,83,BCBBB,burbd001,0,0,nixot001 walks. ,nixot001,0,
nixot001 to 2B. ,32,5,daubb001,nixot001,,,35,89,SBSBBB,burbd001,0,0,daubb001 walks. ,daubb001,0,
nixot001 to 3B. daubb001 to 2B. ,00,5,garcn001,daubb001,nixot001,,36,90,X,burbd001,0,0,garcn001 singles. ,garcn001,0,
nixot001 scores. daubb001 to 3B. ,01,5,garcn001,,daubb001,,37,92,SX,burbd001,1,1,oleat001 hits sacrifice fly. ,oleat001,0,
daubb001 scores. garcn001 to 2B. ,12,5,everc001,garcn001,,,38,96,BSFX,burbd001,0,1,everc001 singles. ,everc001,0,
,11,5,everc001,,,,39,99,CBX,burbd001,2,0,Double Play. ,stanm002,0,
,10,5,sexsr001,,,,40,53,BX,schop001,0,0,sexsr001 singles. ,sexsr001,1,
,12,5,sexsr001,,,,41,57,SBCS,schop001,1,0,thomj002 strikes out. ,thomj002,1,
sexsr001 to 2B. ,32,5,,sexsr001,,,42,63,BBBCFX,schop001,1,0,diaze002 grounds out. ,diaze002,1,G
,10,5,,sexsr001,,,43,65,BX,schop001,1,0,cruzj003 grounds out. ,cruzj003,1,G
,12,6,,,,,44,103,CSBX,burbd001,1,0,,hatts001,0,F
,12,6,,,,,45,108,CSBFX,burbd001,1,0,veraw001 grounds out. ,veraw001,0,G
,10,6,,,,,46,110,BX,burbd001,1,0,,offej001,0,L
,12,6,,,,,47,69,CBSX,schop001,1,0,vizqo001 grounds out. ,vizqo001,1,G
,10,6,,frymt001,,,48,71,BX,schop001,0,0,frymt001 doubles. ,frymt001,1,
frymt001 to 3B. ,12,6,alomr001,,frymt001,,49,75,CFBX,schop001,0,0,alomr001 singles. ,alomr001,1,
frymt001 scores. alomr001 to 2B. ,20,6,ramim002,alomr001,,,50,78,BBX,schop001,0,1,ramim002 singles. ,ramim002,1,
alomr001 scores. ramim002 to 3B. ,11,6,justd001,,ramim002,,52,3,BFX,cormr001,0,1,justd001 singles. ,justd001,1,
,32,6,justd001,,ramim002,,53,11,FBCFFBBX,cormr001,1,0,,sexsr001,1,F
ramim002 scores. justd001 to 2B. ,10,6,thomj002,justd001,,,54,13,BX,cormr001,0,1,thomj002 singles. ,thomj002,1,
,02,6,thomj002,justd001,,,56,3,CFX,waket001,1,0,diaze002 grounds out. ,diaze002,1,G
,22,7,,,,,58,5,BCBFS,rincr001,1,0,nixot001 strikes out. ,nixot001,0,
,22,7,,,,,59,10,BFCBC,rincr001,1,0,daubb001 strikes out. ,daubb001,0,
,01,7,,,,,61,2,CX,kamis001,1,0,,garcn001,0,F
,31,7,cruzj003,,,,62,8,BBBCB,waket001,0,0,cruzj003 walks. ,cruzj003,1,
,12,7,cruzj003,,,,63,12,CBCS,waket001,1,0,vizqo001 strikes out. ,vizqo001,1,
,20,7,cruzj003,,,,64,15,BBX,waket001,1,0,,frymt001,1,P
,11,7,,cruzj003,,alomr001,65,18,BCB,waket001,0,0,cruzj003 steals 2B. ,alomr001,1,
,22,7,,cruzj003,,,66,23,BCBFX,waket001,1,0,alomr001 grounds out. ,alomr001,1,G
,11,8,,,,,68,3,BFX,shuep001,1,0,,oleat001,0,F
,00,8,,,,,69,4,X,shuep001,1,0,,everc001,0,P
,12,8,,,,,70,8,BCCX,shuep001,1,0,,stanm002,0,F
,32,8,,,,,71,30,FBBFBFX,waket001,1,0,,ramim002,1,P
,32,8,,,,,72,37,BBCCBFX,waket001,1,0,,justd001,1,F
,12,8,,,,,73,41,FBFC,waket001,1,0,sexsr001 strikes out. ,sexsr001,1,
,22,9,,,,,75,6,CCFBBX,karss001,1,0,,hatts001,0,F
,22,9,varij001,,,,77,11,BBFSX,karss001,0,0,varij001 singles. ,varij001,0,
alexm001 out. ,22,9,offej001,,,,79,16,CBBCX,karss001,1,0,offej001 reaches on fielder's choice. ,offej001,0,G
,12,9,offej001,,,,80,20,BCFX,karss001,1,0,nixot001 grounds out. ,nixot001,0,G
