id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
nathj001,0,17,3,4,1,1,95,1,0,3,0,0,0,0,22,18,0,0,0,0
embra001,0,1,1,0,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0
johnj006,0,0,1,1,1,1,8,0,0,1,0,0,0,0,2,1,0,0,0,0
fulta001,0,5,2,0,1,1,25,4,1,1,0,0,0,0,7,7,0,0,0,0
rodrf002,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0
nen-r001,0,2,3,1,2,2,26,1,0,3,0,0,0,0,6,5,0,0,0,0
ethes001,1,19,6,2,4,4,101,0,2,3,1,0,0,1,27,24,0,0,0,0
holtm001,1,1,1,1,0,0,10,0,0,1,0,0,0,0,3,2,0,0,0,0
weave001,1,4,0,0,0,0,13,1,0,0,0,0,0,0,4,4,0,0,0,0
perct001,1,3,2,1,1,1,30,2,0,1,1,0,0,0,6,5,0,0,0,1
