advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,00,1,,,goodt001,,0,1,X,ortir002,0,0,goodt001 triples. ,goodt001,0,
,02,1,,,goodt001,,1,4,FFC,ortir002,1,0,lansm001 strikes out. ,lansm001,0,
goodt001 scores. ,12,1,,,,,2,10,FBSFFX,ortir002,1,1,heltt001 grounds out. ,heltt001,0,G
,02,1,,,,,3,13,CSX,ortir002,1,0,cirij001 grounds out. ,cirij001,0,G
,10,1,,,,,4,2,BX,jarvk001,1,0,,erstd001,1,F
,02,1,,,,,5,5,FCS,jarvk001,1,0,spies001 strikes out. ,spies001,1,
,22,1,,vaugm001,,,6,11,FSBBFX,jarvk001,0,0,vaugm001 doubles. ,vaugm001,1,
vaugm001 scores. ,00,1,,salmt001,,,7,12,X,jarvk001,0,1,salmt001 doubles. ,salmt001,1,
,12,1,,salmt001,,,8,16,BFSS,jarvk001,1,0,andeg001 strikes out. ,andeg001,1,
,31,2,,,,,9,18,BCBBX,ortir002,1,0,walkl001 grounds out. ,walkl001,0,G
,11,2,,,,,10,21,CBX,ortir002,1,0,,hammj001,0,P
,11,2,,,,,11,24,FBX,ortir002,1,0,bragd001 grounds out. ,bragd001,0,G
,10,2,,,,,12,18,BX,jarvk001,0,1,glaut001 homers. ,glaut001,1,
,01,2,,,,,13,20,FX,jarvk001,1,0,,molib001,1,P
,22,2,,,,,14,26,CFBFBX,jarvk001,1,0,,kenna001,1,F
,32,2,,,,,15,33,FFFBBBC,jarvk001,1,0,stock001 strikes out. ,stock001,1,
,31,3,maynb001,,,,16,29,CBBBB,ortir002,0,0,maynb001 walks. ,maynb001,0,
,12,3,maynb001,,,,17,33,CCBX,ortir002,1,0,,peren001,0,F
,21,3,,,,,18,37,CBBX,ortir002,2,0,Double Play. ,goodt001,0,
,32,3,,erstd001,,,19,40,CBBCFBX,jarvk001,0,0,erstd001 doubles. ,erstd001,1,
erstd001 scores. ,00,3,spies001,,,,20,41,X,jarvk001,0,1,spies001 singles. ,spies001,1,
spies001 to 2B. ,11,3,vaugm001,spies001,,,21,44,BFH,jarvk001,0,0,vaugm001 hit by pitch. ,vaugm001,1,
spies001 to 3B. vaugm001 to 2B. ,30,3,salmt001,vaugm001,spies001,,22,48,BBBB,jarvk001,0,0,salmt001 walks. ,salmt001,1,
spies001 scores. ,01,3,salmt001,vaugm001,,,23,50,FX,jarvk001,1,1,andeg001 hits sacrifice fly. ,andeg001,1,
,01,3,,vaugm001,,,24,52,CX,jarvk001,2,0,Double Play. ,glaut001,1,
,12,4,,,,,25,41,CBFS,ortir002,1,0,lansm001 strikes out. ,lansm001,0,
,20,4,,heltt001,,,26,44,BBX,ortir002,0,0,heltt001 doubles. ,heltt001,0,
,10,4,,heltt001,,,27,46,BX,ortir002,1,0,cirij001 grounds out. ,cirij001,0,G
heltt001 to 3B. ,31,4,walkl001,,heltt001,,28,51,BBCBB,ortir002,0,0,walkl001 walks. ,walkl001,0,
,11,4,walkl001,,heltt001,,29,54,BFX,ortir002,1,0,,hammj001,0,P
,12,4,,,,,30,56,CBFX,jarvk001,1,0,molib001 grounds out. ,molib001,1,G
,11,4,,,,,31,59,CBX,jarvk001,1,0,,kenna001,1,F
,00,4,stock001,,,,32,60,X,jarvk001,0,0,stock001 singles. ,stock001,1,
