id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
parqj001,0,19,9,1,5,5,111,2,1,6,2,0,0,0,28,25,0,1,1,0
simab001,0,2,1,1,1,1,15,1,0,0,0,1,0,0,4,2,0,1,0,1
howrb001,0,3,1,0,0,0,16,3,0,1,0,0,0,0,4,4,0,0,0,0
wunsk001,0,1,1,1,1,1,13,1,0,1,0,0,0,0,3,2,0,0,0,0
foulk001,0,5,0,1,0,0,28,1,0,0,0,0,0,0,6,4,0,0,1,0
ethes001,1,20,9,2,2,2,119,4,1,6,2,0,0,0,32,30,0,0,0,0
holtm001,1,3,1,1,2,0,17,2,0,1,0,0,0,0,6,5,0,0,0,0
petkm001,1,1,1,0,0,0,5,0,0,0,1,0,0,0,2,2,0,0,0,0
perct001,1,3,3,1,3,3,31,1,0,1,2,0,0,0,7,6,0,0,0,0
levia001,1,0,4,0,4,3,15,0,0,4,0,0,0,0,5,4,0,1,0,0
turnd001,1,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0
