advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,12,1,,,,,0,5,CFBFX,schos001,1,0,ausmb001 grounds out. ,ausmb001,0,G
,22,1,,,,,1,11,BCBFFX,schos001,1,0,higgb001 grounds out. ,higgb001,0,G
,32,1,,,,,2,18,BBBSFFS,schos001,1,0,encaj001 strikes out. ,encaj001,0,
,00,1,,,,,3,1,X,nitkc001,1,0,erstd001 grounds out. ,erstd001,1,G
,12,1,,,,,4,5,BSFX,nitkc001,1,0,kenna001 grounds out. ,kenna001,1,G
,22,1,,,,,5,10,FBBFS,nitkc001,1,0,vaugm001 strikes out. ,vaugm001,1,
,00,2,gonzj002,,,,6,19,X,schos001,0,0,gonzj002 singles. ,gonzj002,0,
,11,2,gonzj002,,,,7,22,CBX,schos001,1,0,,palmd002,0,F
,11,2,,,,,8,25,CBX,schos001,2,0,Double Play. ,magew001,0,
,22,2,salmt001,,,,9,15,CFBBX,nitkc001,0,0,salmt001 singles. ,salmt001,1,
salmt001 scores. ,10,2,,,,,10,17,BX,nitkc001,0,2,andeg001 homers. ,andeg001,1,
,12,2,,,,,11,22,CSBFX,nitkc001,0,1,glaut001 homers. ,glaut001,1,
,01,2,,,,,12,24,CX,nitkc001,1,0,cleme001 grounds out. ,cleme001,1,G
,30,2,molib001,,,,13,28,BBBB,nitkc001,0,0,molib001 walks. ,molib001,1,
,22,2,molib001,,,,14,33,CFBBX,nitkc001,1,0,,disag001,1,F
molib001 out. ,32,2,erstd001,,,,15,39,BBBCCX,nitkc001,1,0,erstd001 reaches on fielder's choice. ,erstd001,1,G
,32,3,,,,,16,31,BBBCFX,schos001,1,0,easld001 grounds out. ,easld001,0,G
,10,3,,,,,17,33,BX,schos001,1,0,clart002 grounds out. ,clart002,0,G
,20,3,,,,,18,36,BBX,schos001,1,0,cruzd001 grounds out. ,cruzd001,0,G
,11,3,,,,,19,42,SBX,nitkc001,1,0,kenna001 grounds out. ,kenna001,1,G
,22,3,,,,,20,47,CBBFS,nitkc001,1,0,vaugm001 strikes out. ,vaugm001,1,
,32,3,,,,,21,53,FBCBBX,nitkc001,1,0,salmt001 grounds out. ,salmt001,1,G
,00,4,,,,,22,37,X,schos001,1,0,ausmb001 grounds out. ,ausmb001,0,G
,01,4,,,,,23,39,CX,schos001,1,0,,higgb001,0,L
,00,4,encaj001,,,,24,40,X,schos001,0,0,encaj001 singles. ,encaj001,0,
,12,4,encaj001,,,,25,47,FFBFFFX,schos001,1,0,,gonzj002,0,L
,22,4,,,,,26,58,BBFCX,nitkc001,1,0,andeg001 grounds out. ,andeg001,1,G
,12,4,glaut001,,,,27,63,CCBFX,nitkc001,0,0,glaut001 singles. ,glaut001,1,
,12,4,,,,cleme001,28,68,CFBF1,nitkc001,1,0,glaut001 picked off. ,cleme001,1,
,32,4,cleme001,,,,29,77,CFBF1BFBX,nitkc001,0,0,cleme001 singles. ,cleme001,1,
cleme001 out. ,22,4,molib001,,,,30,82,CCBBX,nitkc001,1,0,molib001 reaches on fielder's choice. ,molib001,1,
,02,5,,,,,31,52,SCFFS,schos001,1,0,palmd002 strikes out. ,palmd002,0,
,31,5,,,,,32,57,CBBBX,schos001,1,0,magew001 grounds out. ,magew001,0,G
,00,5,,,,,33,58,X,schos001,1,0,easld001 grounds out. ,easld001,0,G
,00,5,,,,,34,83,X,nitkc001,1,0,disag001 grounds out. ,disag001,1,G
,22,5,erstd001,,,,35,88,BSBFX,nitkc001,0,0,erstd001 singles. ,erstd001,1,
,12,5,erstd001,,,,36,92,BSCS,nitkc001,1,0,kenna001 strikes out. ,kenna001,1,
,22,5,erstd001,,,,37,97,FBFBS,nitkc001,1,0,vaugm001 strikes out. ,vaugm001,1,
,00,6,,,,,38,59,X,schos001,1,0,clart002 grounds out. ,clart002,0,G
,10,6,,,,,39,61,BX,schos001,0,1,cruzd001 homers. ,cruzd001,0,
,31,6,,,,,40,66,BBFBX,schos001,1,0,ausmb001 grounds out. ,ausmb001,0,G
,30,6,higgb001,,,,41,70,BBBB,schos001,0,0,higgb001 walks. ,higgb001,0,
higgb001 to 2B. ,11,6,encaj001,higgb001,,,42,73,BFX,schos001,0,0,encaj001 singles. ,encaj001,0,
,00,6,encaj001,higgb001,,,43,74,X,schos001,1,0,,gonzj002,0,F
,00,6,,,,,44,98,X,nitkc001,1,0,salmt001 grounds out. ,salmt001,1,G
,02,6,,,,,45,101,CCX,nitkc001,1,0,andeg001 grounds out. ,andeg001,1,G
,32,6,,,,,46,107,CBSBBC,nitkc001,1,0,glaut001 strikes out. ,glaut001,1,
,11,7,,,,,47,77,CBX,schos001,1,0,palmd002 grounds out. ,palmd002,0,G
,01,7,,,,,48,79,CX,schos001,1,0,,magew001,0,L
,21,7,,,,,49,83,CBBX,schos001,1,0,easld001 grounds out. ,easld001,0,G
,00,7,,cleme001,,,50,108,X,nitkc001,0,0,cleme001 doubles. ,cleme001,1,
cleme001 to 3B. ,01,7,,,cleme001,,52,2,LX,pattd001,1,0,Sacrifice bunt by molib001.,molib001,1,
cleme001 scores. ,01,7,disag001,,,,53,4,CX,pattd001,0,1,disag001 singles. ,disag001,1,
,02,7,,,,erstd001,55,4,CCFB,poolj001,1,0,disag001 caught stealing. ,erstd001,1,
,12,7,,,,,56,9,CCFBS,poolj001,1,0,erstd001 strikes out. ,erstd001,1,
,21,8,,jeffg001,,,58,87,CBBX,schos001,0,0,jeffg001 doubles. ,jeffg001,0,
jeffg001 to 3B. ,11,8,,,jeffg001,,59,90,CBX,schos001,1,0,cruzd001 grounds out. ,cruzd001,0,G
,12,8,,,jeffg001,,60,94,FFBC,schos001,1,0,ausmb001 strikes out. ,ausmb001,0,
,01,8,,,jeffg001,,61,96,CX,schos001,1,0,,higgb001,0,F
,11,8,kenna001,,,,63,12,SBX,poolj001,0,0,kenna001 singles. ,kenna001,1,
kenna001 scores. ,21,8,,,,,64,16,CBBX,poolj001,0,2,vaugm001 homers. ,vaugm001,1,
,00,8,,,,,66,1,X,andem002,1,0,,salmt001,1,F
,00,8,,,,,67,2,X,andem002,1,0,,andeg001,1,F
,30,8,glaut001,,,,68,6,BBBB,andem002,0,0,glaut001 walks. ,glaut001,1,
glaut001 to 2B. ,10,8,cleme001,glaut001,,,69,8,BX,andem002,0,0,cleme001 singles. ,cleme001,1,
,20,8,cleme001,glaut001,,,70,11,BBX,andem002,1,0,molib001 grounds out. ,molib001,1,G
,12,9,,,,,72,4,BCSC,perct001,1,0,encaj001 strikes out. ,encaj001,0,
,22,9,,,,,73,9,FBBFX,perct001,1,0,,gonzj002,0,P
,21,9,,,,,74,13,BBSX,perct001,1,0,,palmd002,0,F
