id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
berej002,0,17,4,5,1,1,103,7,0,4,0,0,0,0,26,21,0,0,0,0
shuep001,0,4,1,1,2,2,29,1,0,1,0,0,0,0,6,5,0,0,0,0
karss001,0,2,3,1,2,2,27,1,0,3,0,0,0,0,6,4,0,0,1,0
rincr001,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
wickb001,0,3,1,0,0,0,21,1,0,1,0,0,0,0,4,4,0,0,0,0
schos001,1,18,8,3,6,6,107,1,0,4,4,0,0,0,29,25,0,0,1,0
petkm001,1,2,1,0,0,0,14,0,0,1,0,0,0,1,4,3,0,0,0,0
alvaj002,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
potel001,1,3,2,0,1,0,19,0,0,2,0,0,0,0,5,5,0,0,0,0
perct001,1,3,1,1,2,2,21,0,1,0,0,0,0,0,5,4,0,0,0,0
