id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
eilad001,0,13,8,1,5,5,97,1,2,5,1,0,0,0,21,20,0,0,0,0
whitr002,0,8,1,1,0,0,46,2,0,1,0,0,0,0,10,9,0,0,0,0
lopea002,0,3,0,0,0,0,7,1,0,0,0,0,0,0,3,3,0,0,0,0
hernr001,0,6,3,0,1,1,30,2,0,3,0,0,0,0,8,7,0,1,0,0
sparj001,0,6,1,0,1,1,30,1,1,0,0,0,0,0,7,7,0,0,0,0
hillk001,1,17,9,2,4,4,92,4,2,6,1,0,0,0,27,25,0,0,0,0
petkm001,1,4,0,1,0,0,18,2,0,0,0,0,0,0,4,3,0,0,0,0
hases001,1,6,3,1,2,1,38,0,1,1,1,0,1,0,10,9,0,0,0,0
perct001,1,3,1,0,0,0,12,1,0,1,0,0,0,0,4,4,0,0,0,0
levia001,1,9,3,1,0,0,54,2,0,2,1,0,0,0,13,12,0,0,0,0
