id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
woods001,0,15,10,4,6,4,111,5,0,7,1,2,0,0,30,26,0,0,0,0
brusj001,0,3,3,1,3,3,22,0,1,1,1,0,0,0,7,6,0,0,0,1
weatd001,0,3,2,1,1,1,31,2,0,2,0,0,0,0,6,5,0,0,0,0
wickb001,0,3,0,0,0,0,9,2,0,0,0,0,0,0,3,3,0,0,0,0
kiled001,1,16,6,3,4,4,90,6,1,4,1,0,0,2,26,20,0,1,0,0
sloch001,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0
mohlm001,1,2,2,1,3,3,21,1,0,1,1,0,0,0,5,4,0,0,0,0
thomm002,1,0,0,2,0,0,17,0,0,0,0,0,0,1,3,0,0,0,0,0
orosj001,1,2,1,0,1,1,13,0,1,0,0,0,0,0,3,3,0,0,0,0
vered001,1,5,0,0,0,0,20,4,0,0,0,0,0,0,5,5,0,0,0,0
