id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
vinaf001,SLN200010030,1,4,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
drewj001,SLN200010030,2,9,5,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,ATL,1,3,0
edmoj001,SLN200010030,3,8,5,5,3,0,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,ATL,1,3,0
clarw001,SLN200010030,4,3,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
lankr001,SLN200010030,5,7,4,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ATL,1,3,0
reamb001,SLN200010030,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
mcgwm001,SLN200010030,5,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,1,3,0
kiled001,SLN200010030,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
vered001,SLN200010030,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
rente001,SLN200010030,6,6,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ATL,1,3,0
hernc001,SLN200010030,7,2,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,ATL,1,3,0
polap001,SLN200010030,8,5,4,4,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
ankir001,SLN200010030,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
jamem001,SLN200010030,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
dunss001,SLN200010030,9,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
timlm001,SLN200010030,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
paquc001,SLN200010030,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
vinaf001,SLN200010050,1,4,5,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ATL,1,3,0
rente001,SLN200010050,2,6,5,4,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,ATL,1,3,0
edmoj001,SLN200010050,3,8,5,4,3,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
clarw001,SLN200010050,4,3,4,2,1,1,2,3,0,0,0,0,1,1,0,0,1,0,0,0,0,ATL,1,3,0
davie001,SLN200010050,5,9,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,ATL,1,3,0
lankr001,SLN200010050,6,7,4,4,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
hernc001,SLN200010050,7,2,4,4,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,ATL,1,3,0
polap001,SLN200010050,8,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,1,3,0
kiled001,SLN200010050,9,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
chrij002,SLN200010050,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
timlm001,SLN200010050,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
mcgwm001,SLN200010050,9,11,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,1,3,0
morrm001,SLN200010050,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,1,3,0
vinaf001,ATL200010070,1,4,5,4,2,1,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,ATL,0,3,0
rente001,ATL200010070,2,6,5,4,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ATL,0,3,0
edmoj001,ATL200010070,3,8,5,5,2,0,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,ATL,0,3,0
clarw001,ATL200010070,4,3,5,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
lankr001,ATL200010070,5,7,4,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
hernc001,ATL200010070,6,2,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
drewj001,ATL200010070,7,9,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ATL,0,3,0
polap001,ATL200010070,8,5,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,ATL,0,3,0
paquc001,ATL200010070,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
stepg001,ATL200010070,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
reamb001,ATL200010070,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
davie001,ATL200010070,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
jamem001,ATL200010070,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
mcgwm001,ATL200010070,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
morrm001,ATL200010070,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
vered001,ATL200010070,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,3,0
vinaf001,SLN200010110,1,4,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
rente001,SLN200010110,2,6,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
edmoj001,SLN200010110,3,8,5,5,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
davie001,SLN200010110,4,9,5,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
clarw001,SLN200010110,5,3,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
hernc001,SLN200010110,6,2,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
marre001,SLN200010110,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
drewj001,SLN200010110,7,7,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
dunss001,SLN200010110,7,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
polap001,SLN200010110,8,5,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
jamem001,SLN200010110,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
chrij002,SLN200010110,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
lankr001,SLN200010110,8,11,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
kiled001,SLN200010110,9,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
tatif001,SLN200010110,9,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
vinaf001,SLN200010120,1,4,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
rente001,SLN200010120,2,6,5,5,3,0,1,1,0,2,1,0,0,0,3,0,0,0,0,0,0,NYN,1,4,0
edmoj001,SLN200010120,3,8,5,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
tatif001,SLN200010120,4,5,3,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
morrm001,SLN200010120,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
hernc001,SLN200010120,4,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
clarw001,SLN200010120,5,3,4,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
dunss001,SLN200010120,6,9,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NYN,1,4,0
lankr001,SLN200010120,7,7,3,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
polap001,SLN200010120,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
drewj001,SLN200010120,7,11,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
marre001,SLN200010120,8,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
vered001,SLN200010120,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
mcgwm001,SLN200010120,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NYN,1,4,0
kiled001,SLN200010120,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,1,4,0
