id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
vinaf001,PIT200005190,1,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PIT,0,1,0
dunss001,PIT200005190,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
lankr001,PIT200005190,2,7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
mcgwm001,PIT200005190,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
marre001,PIT200005190,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
edmoj001,PIT200005190,4,8,3,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,PIT,0,1,0
mohlm001,PIT200005190,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
davie001,PIT200005190,4,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
drewj001,PIT200005190,5,9,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
paquc001,PIT200005190,6,5,4,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,PIT,0,1,0
rente001,PIT200005190,7,6,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
mathm001,PIT200005190,8,2,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
ankir001,PIT200005190,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
holmd001,PIT200005190,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
howat001,PIT200005190,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
vinaf001,PIT200005200,1,4,4,4,2,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
polap001,PIT200005200,1,4,3,3,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
lankr001,PIT200005200,2,7,6,5,2,0,2,0,2,2,0,0,0,1,0,0,0,1,0,0,0,PIT,0,1,0
mcgwm001,PIT200005200,3,3,5,2,1,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
marre001,PIT200005200,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
edmoj001,PIT200005200,4,8,5,4,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
howat001,PIT200005200,4,11,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
davie001,PIT200005200,5,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
drewj001,PIT200005200,5,12,2,2,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,PIT,0,1,0
paquc001,PIT200005200,6,5,6,4,2,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,PIT,0,1,0
rente001,PIT200005200,7,6,5,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,PIT,0,1,0
dunss001,PIT200005200,7,11,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
mathm001,PIT200005200,8,2,6,5,3,0,2,4,0,2,0,0,1,1,0,0,0,0,0,0,0,PIT,0,1,0
hentp001,PIT200005200,9,1,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
rodrj001,PIT200005200,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
sloch001,PIT200005200,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
polap001,PIT200005210,1,4,5,5,3,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,PIT,0,1,0
lankr001,PIT200005210,2,7,5,2,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,PIT,0,1,0
mcgwm001,PIT200005210,3,3,5,4,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
edmoj001,PIT200005210,4,8,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
paquc001,PIT200005210,5,5,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
drewj001,PIT200005210,6,9,5,5,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
rente001,PIT200005210,7,6,5,5,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
marre001,PIT200005210,8,2,4,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,PIT,0,1,0
benea001,PIT200005210,9,1,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
davie001,PIT200005210,9,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
jamem001,PIT200005210,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
rodrj001,PIT200005210,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
vered001,PIT200005210,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
drewj001,PIT200009110,1,9,6,4,1,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,PIT,0,1,0
mcgwm001,PIT200009110,2,4,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
polap001,PIT200009110,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
edmoj001,PIT200009110,3,8,5,2,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
clarw001,PIT200009110,4,3,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
tatif001,PIT200009110,5,5,5,4,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
lankr001,PIT200009110,6,7,5,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
rente001,PIT200009110,7,6,5,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,PIT,0,1,0
mathm001,PIT200009110,8,2,5,5,2,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,PIT,0,1,0
stepg001,PIT200009110,9,1,3,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
howat001,PIT200009110,9,11,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
satul001,PIT200009110,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
stecg001,PIT200009110,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
peree001,PIT200009110,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
vered001,PIT200009110,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
mcgwm001,PIT200009120,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
paquc001,PIT200009120,1,7,4,4,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
polap001,PIT200009120,2,4,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
davie001,PIT200009120,3,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
satul001,PIT200009120,3,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
tatif001,PIT200009120,4,5,5,5,3,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
peree001,PIT200009120,5,3,5,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
benea002,PIT200009120,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
dunss001,PIT200009120,6,8,5,5,3,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
rente001,PIT200009120,7,6,5,5,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
mathm001,PIT200009120,8,2,5,5,3,0,3,3,2,1,1,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
kiled001,PIT200009120,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
howat001,PIT200009120,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
stecg001,PIT200009120,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
marre001,PIT200009120,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
drewj001,PIT200009130,1,9,5,5,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
mcgwm001,PIT200009130,2,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
polap001,PIT200009130,2,12,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
