advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,21,1,,,,,0,4,BCBX,hentp001,1,0,,benam001,0,P
,00,1,,,,,1,5,X,hentp001,1,0,,murrc001,0,P
,32,1,,,,,2,15,CFBFBFFBFX,hentp001,1,0,snowj001 grounds out. ,snowj001,0,G
,00,1,,,,,3,1,X,hernl003,1,0,,vinaf001,1,F
,22,1,,,,,4,6,CBBFX,hernl003,1,0,rente001 grounds out. ,rente001,1,G
,11,1,,,,,5,9,BCX,hernl003,1,0,,edmoj001,1,F
,01,2,,cresf001,,,6,17,CX,hentp001,0,0,cresf001 doubles. ,cresf001,0,
cresf001 to 3B. ,20,2,,,cresf001,,7,20,BBX,hentp001,1,0,Sacrifice bunt by martr003.,martr003,0,
,22,2,,,cresf001,,8,25,CBFBX,hentp001,1,0,,muelb001,0,
,00,2,,,cresf001,,9,26,X,hentp001,1,0,aurir001 grounds out. ,aurir001,0,G
,22,2,tatif001,,,,10,14,BCCBX,hernl003,0,0,tatif001 singles. ,tatif001,1,
tatif001 to 3B. ,00,2,,lankr001,tatif001,,11,15,X,hernl003,0,0,lankr001 doubles. ,lankr001,1,
tatif001 scores. lankr001 scores. ,21,2,davie001,,,,12,19,SBBX,hernl003,0,2,davie001 singles. ,davie001,1,
davie001 out. ,02,2,paquc001,,,,13,23,FCFX,hernl003,1,0,paquc001 reaches on fielder's choice. ,paquc001,1,
,32,2,paquc001,,,,14,29,CBFBBX,hernl003,1,0,,mathm001,1,F
paquc001 to 3B. ,11,2,hentp001,,paquc001,,15,32,CBX,hernl003,0,0,hentp001 reaches on error. ,hentp001,1,
paquc001 scores. hentp001 to 2B. ,32,2,vinaf001,hentp001,,,16,39,CSBBFBX,hernl003,0,1,vinaf001 singles. ,vinaf001,1,
,12,2,vinaf001,hentp001,,,17,43,CFBX,hernl003,1,0,,rente001,1,L
,10,3,,,,,18,28,BX,hentp001,1,0,,estab001,0,F
,22,3,,,,,19,34,CBFBFC,hentp001,1,0,hernl003 strikes out. ,hernl003,0,
,32,3,benam001,,,,20,40,BBBCFB,hentp001,0,0,benam001 walks. ,benam001,0,
benam001 to 2B. ,30,3,murrc001,benam001,,,21,44,BBBB,hentp001,0,0,murrc001 walks. ,murrc001,0,
,22,3,murrc001,benam001,,,22,49,BFBCX,hentp001,1,0,snowj001 grounds out. ,snowj001,0,G
,22,3,,,,,23,48,CBBFS,hernl003,1,0,edmoj001 strikes out. ,edmoj001,1,
,02,3,,,,,24,51,FCX,hernl003,1,0,,tatif001,1,
,32,3,lankr001,,,,25,57,CBFBBB,hernl003,0,0,lankr001 walks. ,lankr001,1,
lankr001 to 2B. ,21,3,davie001,lankr001,,,26,61,BSBX,hernl003,0,0,davie001 reaches on error. ,davie001,1,G
lankr001 to 3B. davie001 out. ,00,3,paquc001,,lankr001,,27,62,X,hernl003,1,0,paquc001 reaches on fielder's choice. ,paquc001,1,
,22,4,,,,,28,55,CCBFBX,hentp001,1,0,,cresf001,0,L
,10,4,martr003,,,,29,57,BX,hentp001,0,0,martr003 singles. ,martr003,0,
,21,4,martr003,,,,30,61,BBCX,hentp001,1,0,,muelb001,0,F
martr003 to 2B. ,31,4,aurir001,martr003,,,31,66,BFBBB,hentp001,0,0,aurir001 walks. ,aurir001,0,
,12,4,aurir001,martr003,,,32,70,CBFX,hentp001,1,0,,estab001,0,
,12,4,,,,,33,66,CCBX,hernl003,1,0,,mathm001,1,F
,02,4,,,,,34,69,CFC,hernl003,1,0,hentp001 strikes out. ,hentp001,1,
,10,4,,,,,35,71,BX,hernl003,1,0,vinaf001 grounds out. ,vinaf001,1,G
,11,5,,,,,36,73,FBX,hentp001,1,0,hernl003 grounds out. ,hernl003,0,G
,22,5,,,,,37,78,BCFBX,hentp001,1,0,benam001 grounds out. ,benam001,0,G
,12,5,,,,,38,84,CFBFFS,hentp001,1,0,murrc001 strikes out. ,murrc001,0,
,10,5,,,,,39,73,BX,hernl003,1,0,rente001 grounds out. ,rente001,1,G
,01,5,edmoj001,,,,40,75,CH,hernl003,0,0,edmoj001 hit by pitch. ,edmoj001,1,
