id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
yoshm001,0,15,5,3,6,5,72,2,2,2,1,0,0,0,24,19,0,2,0,0
crour001,0,5,0,2,0,0,25,1,0,0,0,0,0,0,7,5,0,0,0,0
myerm001,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
dipoj001,0,3,1,0,0,0,18,2,0,1,0,0,0,0,4,4,0,0,0,0
whitg001,0,1,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0
jimej001,0,3,0,1,0,0,14,1,0,0,0,0,0,0,4,3,0,0,0,0
stepg001,1,18,8,3,5,4,126,2,0,6,2,0,0,0,29,24,1,0,2,0
mohlm001,1,1,0,1,1,1,9,0,0,0,0,0,0,0,2,1,0,0,0,0
jamem001,1,5,1,0,1,1,33,2,1,0,0,0,0,0,6,6,0,0,0,0
vered001,1,3,2,0,0,0,16,1,0,2,0,0,0,0,5,5,0,0,0,0
