id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
estes001,0,15,10,1,5,4,109,5,0,8,2,0,1,0,26,25,0,0,0,0
fulta001,0,2,1,1,0,0,20,0,0,1,0,0,0,0,4,3,0,0,0,0
johnj006,0,3,2,0,0,0,19,1,0,2,0,0,0,0,5,5,0,0,0,0
embra001,0,2,0,2,1,1,19,2,0,0,0,0,0,0,4,2,0,0,0,0
rodrf002,0,2,1,1,0,0,25,0,0,1,0,0,0,0,4,3,0,0,0,0
nen-r001,0,3,0,1,0,0,16,1,0,0,0,0,0,0,4,3,0,0,0,0
stepg001,1,13,9,3,6,6,85,4,2,5,2,0,0,0,25,20,0,1,1,0
thomm002,1,8,2,1,1,1,60,5,0,1,1,0,0,0,11,10,0,0,0,0
mattm001,1,3,0,0,0,0,16,2,0,0,0,0,0,0,3,3,0,0,0,0
vered001,1,3,0,1,0,0,18,2,0,0,0,0,0,0,3,2,0,0,0,0
