id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
berej002,0,18,5,2,1,1,87,8,0,4,1,0,1,0,25,22,1,1,0,0
brusj001,0,2,0,2,0,0,22,1,0,0,0,0,0,0,4,2,0,0,0,0
willm006,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
leskc001,0,3,0,2,0,0,23,1,0,0,0,0,0,1,5,2,0,0,0,0
weatd001,0,3,1,0,0,0,23,1,0,1,0,0,0,1,5,4,0,0,0,0
benea001,1,15,6,2,2,2,84,1,1,4,1,0,0,0,21,19,0,0,0,0
thomm002,1,6,0,1,0,0,27,0,0,0,0,0,0,0,7,6,0,0,0,0
orosj001,1,2,0,1,2,0,16,2,0,0,0,0,0,0,4,3,0,0,0,1
vered001,1,1,3,0,2,2,14,1,0,3,0,0,0,1,5,4,0,0,0,0
waind001,1,3,2,0,3,3,26,0,1,1,0,0,0,1,6,5,0,0,0,0
