id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
persr001,0,15,2,6,0,0,114,3,0,2,0,0,1,0,22,16,0,0,0,0
gomew001,0,3,1,1,2,2,24,1,0,0,1,0,1,0,5,4,0,0,0,0
vosbe001,0,1,1,2,2,2,20,1,0,1,0,0,0,0,4,2,0,0,0,0
padiv001,0,5,1,2,2,1,24,1,0,1,0,0,0,0,9,5,0,1,1,0
brocc001,0,1,2,1,1,1,22,0,0,2,0,0,0,0,4,3,0,0,0,0
ankir001,1,13,4,3,5,4,86,4,0,3,1,0,0,0,20,16,0,1,0,0
stecg001,1,5,2,1,1,1,35,0,0,1,1,0,0,0,8,5,0,0,2,0
benea002,1,3,0,1,0,0,23,0,0,0,0,0,0,0,4,3,0,0,0,0
jamem001,1,4,1,0,0,0,16,1,0,1,0,0,0,0,5,5,0,0,0,0
chrij002,1,2,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0
