advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,32,1,,,,,0,6,CBBBFX,hentp001,1,0,,bradm001,0,P
,32,1,bergp001,,,,1,17,BFBFBFFFFFB,hentp001,0,0,bergp001 walks. ,bergp001,0,
,10,1,bergp001,,,,2,19,BX,hentp001,1,0,,vidrj001,0,F
,00,1,,,,guerv001,3,20,B,hentp001,1,0,bergp001 caught stealing. ,guerv001,0,
,00,1,,,,,4,1,X,vazqj001,1,0,polap001 grounds out. ,polap001,1,G
,10,1,,,,,5,3,BX,vazqj001,1,0,,drewj001,1,F
,02,1,,,,,6,7,CCFS,vazqj001,1,0,davie001 strikes out. ,davie001,1,
,12,2,,,,,7,26,CFFFBX,hentp001,1,0,guerv001 grounds out. ,guerv001,0,G
,00,2,,,,,8,27,X,hentp001,1,0,stevl001 grounds out. ,stevl001,0,G
,12,2,blumg001,,,,9,32,CBFFX,hentp001,0,0,blumg001 singles. ,blumg001,0,
blumg001 out. ,22,2,cabro001,,,,10,37,FBBFX,hentp001,1,0,cabro001 reaches on fielder's choice. ,cabro001,0,
,30,2,clarw001,,,,11,11,BBBB,vazqj001,0,0,clarw001 walks. ,clarw001,1,
,12,2,clarw001,,,,12,15,CSBS,vazqj001,1,0,tatif001 strikes out. ,tatif001,1,
,32,2,,clarw001,,,13,21,BBFBFS,vazqj001,1,0,lankr001 strikes out. clarw001 steals 2B. ,lankr001,1,
,10,2,,clarw001,,,14,23,BX,vazqj001,1,0,rente001 grounds out. ,rente001,1,G
,01,3,barrm003,,,,15,39,CX,hentp001,0,0,barrm003 singles. ,barrm003,0,G
barrm003 to 2B. ,00,3,,barrm003,,,16,40,X,hentp001,1,0,Sacrifice bunt by vazqj001.,vazqj001,0,
,30,3,bradm001,barrm003,,,17,44,BBBB,hentp001,0,0,bradm001 walks. ,bradm001,0,
,12,3,bradm001,barrm003,,,18,48,BCFC,hentp001,1,0,bergp001 strikes out. ,bergp001,0,
barrm003 to 3B. bradm001 to 2B. ,32,3,vidrj001,bradm001,barrm003,,19,54,BBBCFB,hentp001,0,0,vidrj001 walks. ,vidrj001,0,
,32,3,vidrj001,bradm001,barrm003,,20,60,BCBBFS,hentp001,1,0,guerv001 strikes out. ,guerv001,0,
,22,3,,,,,22,29,SBCBFC,vazqj001,1,0,mathm001 strikes out. ,mathm001,1,
,02,3,,,,,23,34,CCFFS,vazqj001,1,0,hentp001 strikes out. ,hentp001,1,
,01,3,,,,,24,36,CX,vazqj001,1,0,,polap001,1,F
,02,4,,,,,25,63,CCS,hentp001,1,0,stevl001 strikes out. ,stevl001,0,
,11,4,blumg001,,,,26,66,BFX,hentp001,0,0,blumg001 singles. ,blumg001,0,
,00,4,blumg001,,,,27,67,X,hentp001,1,0,,cabro001,0,L
,11,4,blumg001,,,,28,70,BSX,hentp001,1,0,,barrm003,0,L
,22,4,drewj001,,,,29,41,SBBCX,vazqj001,0,0,drewj001 singles. ,drewj001,1,
drewj001 to 2B. ,30,4,davie001,drewj001,,,30,45,BBBB,vazqj001,0,0,davie001 walks. ,davie001,1,
,01,4,davie001,drewj001,,,31,47,CX,vazqj001,1,0,,clarw001,1,F
,32,4,davie001,drewj001,,,32,53,CBBBCX,vazqj001,1,0,,tatif001,1,F
drewj001 to 3B. davie001 to 2B. ,31,4,lankr001,davie001,drewj001,,33,58,FBBBB,vazqj001,0,0,lankr001 walks. ,lankr001,1,
drewj001 scores. davie001 scores. lankr001 scores. ,00,4,,,rente001,,34,59,X,vazqj001,0,3,rente001 triples. ,rente001,1,
,30,4,mathm001,,rente001,,35,63,BIII,vazqj001,0,0,mathm001 intentionally walks. ,mathm001,1,
