id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
reedr002,0,9,7,3,5,5,75,2,1,5,1,0,0,0,18,15,1,0,0,0
rodrr004,0,0,1,2,2,2,13,0,0,1,0,0,0,0,3,1,0,0,0,0
mahop001,0,7,1,4,1,1,58,3,0,1,0,0,1,0,11,6,0,0,1,0
cookd001,0,5,1,0,0,0,16,1,0,1,0,0,0,0,4,4,0,0,0,0
wendt001,0,3,1,0,0,0,19,1,0,1,0,0,0,0,4,4,0,0,0,0
franj001,0,3,0,0,0,0,17,3,0,0,0,0,0,0,3,3,0,0,0,0
benea001,1,15,11,2,6,6,90,3,3,5,3,0,0,0,28,23,0,3,0,0
thomm002,1,6,1,2,0,0,35,1,0,1,0,0,0,0,9,7,0,0,0,0
sloch001,1,0,0,1,2,1,11,0,0,0,0,0,0,0,2,1,0,0,0,0
vered001,1,3,1,1,2,2,19,1,1,0,0,0,0,0,5,4,0,0,0,0
rodrj001,1,1,1,1,2,0,16,0,0,1,0,0,0,0,4,3,0,0,0,0
holmd001,1,2,1,0,0,0,9,1,0,1,0,0,0,0,3,2,0,0,1,0
