id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
cornr001,0,19,6,2,1,0,96,3,0,5,1,0,0,0,27,23,0,1,1,0
almaa001,0,5,0,0,0,0,23,2,0,0,0,0,0,0,5,5,0,0,0,0
miced001,0,3,1,0,0,0,12,2,0,1,0,0,0,0,4,3,0,1,0,0
darev001,0,4,2,1,1,1,27,2,0,2,0,0,0,0,7,6,0,0,0,0
ankir001,1,15,2,3,1,1,103,7,0,2,0,0,0,0,20,17,0,0,0,0
jamem001,1,6,0,0,0,0,15,3,0,0,0,0,0,0,6,6,0,0,0,0
chrij002,1,2,0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,0,0,0
morrm001,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
vered001,1,6,1,1,0,0,44,2,0,1,0,0,0,1,9,7,0,0,0,0
timlm001,1,3,1,1,0,0,20,0,0,1,0,0,0,0,5,4,0,0,0,1
