advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,31,1,,,,,0,5,BBBCX,ankir001,1,0,,stync001,0,F
,22,1,,,,,1,11,CBBFFS,ankir001,1,0,larkb001 strikes out. ,larkb001,0,
,32,1,,,,,2,19,BCBSBFFX,ankir001,1,0,,grifk002,0,P
,11,1,,,,,3,3,BCX,ferno001,1,0,vinaf001 grounds out. ,vinaf001,1,G
,01,1,rente001,,,,4,5,CX,ferno001,0,0,rente001 singles. ,rente001,1,G
rente001 to 3B. ,01,1,lankr001,,rente001,,5,7,SX,ferno001,0,0,lankr001 singles. ,lankr001,1,
rente001 scores. lankr001 to 3B. ,00,1,mcgwm001,,lankr001,,6,8,X,ferno001,0,1,mcgwm001 singles. ,mcgwm001,1,
lankr001 scores. mcgwm001 to 2B. ,21,1,,mcgwm001,,,7,12,CBBX,ferno001,1,1,davie001 grounds out. ,davie001,1,G
,32,1,tatif001,mcgwm001,,,8,18,BFCBBB,ferno001,0,0,tatif001 walks. ,tatif001,1,
,22,1,tatif001,mcgwm001,,,9,23,BFSBC,ferno001,1,0,drewj001 strikes out. ,drewj001,1,
,02,2,bichd001,,,,10,22,CSH,ankir001,0,0,bichd001 hit by pitch. ,bichd001,0,
tuckm001 to 2B. ,12,2,,tuckm001,,yound001,12,26,BFCB,ankir001,0,0,Wild Pitch. ,yound001,0,
tuckm001 to 3B. ,22,2,yound001,,tuckm001,,13,32,BFCBFX,ankir001,0,0,yound001 singles. ,yound001,0,
tuckm001 scores. yound001 to 3B. ,11,2,,ochoa001,yound001,,14,35,FBX,ankir001,0,1,ochoa001 doubles. ,ochoa001,0,
yound001 scores. ochoa001 to 3B. ,21,2,,,ochoa001,reesp001,15,39,BBFB,ankir001,0,1,Wild Pitch. ,reesp001,0,
ochoa001 scores. ,31,2,,,,,16,44,BBFBX,ankir001,1,1,reesp001 grounds out. ,reesp001,0,G
,22,2,,,,,17,49,BFBFS,ankir001,1,0,santb001 strikes out. ,santb001,0,
,12,2,,,,,18,53,CFBS,ankir001,1,0,ferno001 strikes out. ,ferno001,0,
,10,2,,,,,20,25,BX,ferno001,0,1,mcdok001 homers. ,mcdok001,1,
,22,2,,,,,21,30,BFFBX,ferno001,1,0,ankir001 grounds out. ,ankir001,1,G
,00,2,vinaf001,,,,22,31,X,ferno001,0,0,vinaf001 singles. ,vinaf001,1,
vinaf001 to 2B. ,22,2,rente001,vinaf001,,,23,36,BBCFX,ferno001,0,0,rente001 singles. ,rente001,1,
vinaf001 to 3B. ,10,2,rente001,,vinaf001,,25,2,BX,desse001,1,0,,lankr001,1,F
rente001 out. ,11,2,mcgwm001,,vinaf001,,26,5,BSX,desse001,1,0,mcgwm001 reaches on fielder's choice. ,mcgwm001,1,
,00,3,stync001,,,,27,54,X,ankir001,0,0,stync001 singles. ,stync001,0,
stync001 to 2B. ,01,3,,stync001,,larkb001,28,56,FB,ankir001,0,0,Wild Pitch. ,larkb001,0,
,31,3,larkb001,stync001,,,29,61,FBBBB,ankir001,0,0,larkb001 walks. ,larkb001,0,
,12,3,larkb001,stync001,,,30,65,BFSS,ankir001,1,0,grifk002 strikes out. ,grifk002,0,
,32,3,larkb001,stync001,,,31,72,SCBBFBX,ankir001,1,0,,tuckm001,0,F
stync001 scores. larkb001 scores. ,12,3,,yound001,,,32,77,BFFFX,ankir001,0,2,yound001 doubles. ,yound001,0,
,22,3,,yound001,,,33,82,FBBFX,ankir001,1,0,,ochoa001,0,F
,31,3,,,,,34,10,CBBBX,desse001,1,0,,davie001,1,F
,32,3,,tatif001,,,35,16,BFBBSX,desse001,0,0,tatif001 doubles. ,tatif001,1,
tatif001 to 3B. ,02,3,,,tatif001,drewj001,36,19,SCB,desse001,0,0,Wild Pitch. ,drewj001,1,
,22,3,,,tatif001,,37,26,SCBFFBS,desse001,1,0,drewj001 strikes out. ,drewj001,1,
,30,3,mcdok001,,tatif001,,38,30,BBBB,desse001,0,0,mcdok001 walks. ,mcdok001,1,
mcdok001 out. ,10,3,ankir001,,tatif001,,39,32,BX,desse001,1,0,ankir001 reaches on fielder's choice. ,ankir001,1,
,01,4,,,,,41,84,CX,ankir001,1,0,,reesp001,0,F
,10,4,,,,,42,86,BX,ankir001,1,0,santb001 grounds out. ,santb001,0,G
,12,4,,,,,43,92,CBSFFS,ankir001,1,0,desse001 strikes out. ,desse001,0,
,00,4,,vinaf001,,,44,33,X,desse001,0,0,vinaf001 doubles. ,vinaf001,1,
,32,4,,vinaf001,,,45,39,CBBCBX,desse001,1,0,,rente001,1,F
vinaf001 to 3B. ,12,4,,,vinaf001,,46,44,SCBFX,desse001,1,0,lankr001 grounds out. ,lankr001,1,G
,00,4,,,vinaf001,,47,45,X,desse001,1,0,,paquc001,1,F
,32,5,,,,,48,100,CBCFBFBX,ankir001,0,1,stync001 homers. ,stync001,0,
,10,5,,,,,49,102,BX,ankir001,1,0,,larkb001,0,F
,12,5,,,,,50,106,FFBS,ankir001,1,0,grifk002 strikes out. ,grifk002,0,
,12,5,,,,,51,111,CCFBS,ankir001,1,0,tuckm001 strikes out. ,tuckm001,0,
,12,5,,,,,52,49,CFBS,desse001,1,0,davie001 strikes out. ,davie001,1,
tatif001 to 2B. ,12,5,,tatif001,,,53,53,CFBX,desse001,0,0,tatif001 reaches on error. ,tatif001,1,F
tatif001 to 3B. ,11,5,drewj001,,tatif001,,54,56,CBX,desse001,0,0,drewj001 singles. ,drewj001,1,
tatif001 scores. drewj001 to 2B. ,12,5,,drewj001,,,55,60,CCBX,desse001,1,1,mcdok001 grounds out. ,mcdok001,1,G
,02,5,,drewj001,,,56,63,CSS,desse001,1,0,ankir001 strikes out. ,ankir001,1,
,10,6,,,,,58,2,BX,benea002,1,0,yound001 grounds out. ,yound001,0,G
,12,6,ochoa001,,,,59,7,BFFFX,benea002,0,0,ochoa001 singles. ,ochoa001,0,
,02,6,,ochoa001,,reesp001,60,10,FSB,benea002,0,0,ochoa001 steals 2B. ,reesp001,0,
ochoa001 scores. ,12,6,,reesp001,,,61,15,FSBFX,benea002,0,1,reesp001 doubles. ,reesp001,0,
,11,6,,reesp001,,,62,18,CBX,benea002,1,0,,santb001,0,L
,12,6,,reesp001,,,63,23,CBCFX,benea002,1,0,,desse001,0,F
,11,6,,,,,64,66,BCX,desse001,1,0,vinaf001 grounds out. ,vinaf001,1,G
,11,6,,,,,65,69,CBX,desse001,1,0,rente001 grounds out. ,rente001,1,G
,22,6,,,,,66,75,BSSBFX,desse001,0,1,lankr001 homers. ,lankr001,1,
,02,6,,,,,67,78,FFC,desse001,1,0,paquc001 strikes out. ,paquc001,1,
,32,7,stync001,,,,68,29,BCCBBX,benea002,0,0,stync001 singles. ,stync001,0,
,02,7,stync001,,,,69,32,CFC,benea002,1,0,larkb001 strikes out. ,larkb001,0,
stync001 out. ,12,7,grifk002,,,,70,36,SBFX,benea002,1,0,grifk002 reaches on fielder's choice. ,grifk002,0,
grifk002 to 2B. ,32,7,tuckm001,grifk002,,,71,42,BBCFBB,benea002,0,0,tuckm001 walks. ,tuckm001,0,
grifk002 scores. tuckm001 to 3B. ,31,7,yound001,,tuckm001,,72,47,BBBFX,benea002,0,1,yound001 singles. ,yound001,0,
,12,7,yound001,,tuckm001,,73,51,FBFX,benea002,1,0,,ochoa001,0,L
,32,7,davie001,,,,74,84,BFBBFX,desse001,0,0,davie001 singles. ,davie001,1,
,11,7,davie001,,,,76,3,FBX,sulls001,1,0,,tatif001,1,F
,02,7,davie001,,,,77,6,CSS,sulls001,1,0,drewj001 strikes out. ,drewj001,1,
,22,7,davie001,,,,78,11,BBSFS,sulls001,1,0,mcdok001 strikes out. ,mcdok001,1,
,11,8,,,,,80,3,BCX,jamem001,1,0,,reesp001,0,F
,00,8,,,,,81,4,X,jamem001,1,0,santb001 grounds out. ,santb001,0,G
,12,8,,,,,82,8,FBFX,jamem001,1,0,,sulls001,0,
,12,8,,,,,84,16,CBSFS,sulls001,1,0,howat001 strikes out. ,howat001,1,
,00,8,,,,,85,17,X,sulls001,1,0,,vinaf001,1,L
,10,8,,,,,86,19,BX,sulls001,1,0,,rente001,1,F
,12,9,,,,,88,5,BFCFS,sloch001,1,0,stync001 strikes out. ,stync001,0,
,00,9,larkb001,,,,89,6,X,sloch001,0,0,larkb001 singles. ,larkb001,0,
larkb001 to 2B. ,02,9,grifk002,larkb001,,,90,10,CFFX,sloch001,0,0,grifk002 singles. ,grifk002,0,
larkb001 scores. grifk002 to 3B. ,22,9,,tuckm001,grifk002,,91,15,BCBFX,sloch001,0,1,tuckm001 doubles. ,tuckm001,0,
,30,9,yound001,tuckm001,grifk002,,92,19,IIII,sloch001,0,0,yound001 intentionally walks. ,yound001,0,
grifk002 scores. tuckm001 scores. yound001 scores. ,00,9,,ochoa001,,,93,20,X,sloch001,0,3,ochoa001 doubles. ,ochoa001,0,
,12,9,,ochoa001,,,94,25,CBFFX,sloch001,1,0,,reesp001,0,P
,01,9,,ochoa001,,,95,27,SX,sloch001,1,0,,santb001,0,P
,22,9,,,,,101,5,BFBSX,reyed001,0,1,lankr001 homers. ,lankr001,1,
,12,9,paquc001,,,,102,9,CBSX,reyed001,0,0,paquc001 singles. ,paquc001,1,
,02,9,paquc001,,,,103,12,FSS,reyed001,1,0,davie001 strikes out. ,davie001,1,
,20,9,paquc001,,,,104,15,BBX,reyed001,1,0,,tatif001,1,L
paquc001 to 2B. ,00,9,,paquc001,,drewj001,105,16,B,reyed001,0,0,paquc001 to 2B on defensive indifference. ,drewj001,1,
,12,9,,paquc001,,,106,20,BCSS,reyed001,1,0,drewj001 strikes out. ,drewj001,1,
