id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
longt002,0,1,8,6,4,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
tejam001,0,2,6,6,6,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
giamj001,0,3,3,6,5,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
saeno001,0,4,10,6,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
grieb001,0,5,7,6,6,3,0,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0
chrir001,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piata001,0,6,5,5,5,2,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0
chave001,0,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giamj002,0,7,9,5,3,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
hernr002,0,8,2,5,5,2,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
menef001,0,9,4,5,4,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0
clayr001,1,1,6,6,6,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0
curtc001,1,2,7,6,5,3,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
rodri001,1,3,2,6,6,3,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0
palmr001,1,4,10,6,5,3,1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0
mater001,1,5,8,6,5,3,0,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0
evant001,1,6,5,5,4,3,1,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0
lambm001,1,6,11,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
alicl001,1,7,4,5,5,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0
mcdoj002,1,8,9,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shels001,1,9,3,5,4,2,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0
