id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
coned001,0,21,5,3,2,2,135,3,0,3,2,0,1,1,28,23,0,1,0,0
nelsj001,0,2,0,0,0,0,10,2,0,0,0,0,0,0,2,2,0,0,0,0
stanm003,0,1,1,0,1,1,10,0,1,0,0,0,0,0,2,2,0,0,0,0
rivem002,0,6,3,0,1,1,33,1,0,3,0,0,0,0,8,7,0,1,0,0
watsa001,0,0,2,0,0,0,13,0,0,2,0,0,0,0,3,2,0,1,0,0
erdot001,0,3,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0
olivd001,1,24,2,1,2,2,100,6,1,1,0,0,0,0,27,26,0,0,0,0
wettj001,1,3,3,0,1,1,22,2,0,3,0,0,0,0,6,6,0,0,0,0
crabt001,1,3,2,0,2,2,15,0,1,1,0,0,0,0,5,5,0,0,0,0
venam002,1,3,1,1,0,0,19,1,0,1,0,0,0,0,4,3,0,0,0,0
