advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,31,1,andeb001,,,,0,5,CBBBB,hellr001,0,0,andeb001 walks. ,andeb001,0,
andeb001 to 3B. ,00,1,,deshd001,andeb001,,1,6,X,hellr001,0,0,deshd001 doubles. ,deshd001,0,
,12,1,,deshd001,andeb001,,2,10,BCFC,hellr001,1,0,surhb001 strikes out. ,surhb001,0,
andeb001 scores. deshd001 to 3B. ,00,1,,,deshd001,,3,11,X,hellr001,1,1,bellj002 grounds out. ,bellj002,0,G
deshd001 scores. ,31,1,,bainh001,,,4,16,CBBBX,hellr001,0,1,bainh001 doubles. ,bainh001,0,
,12,1,,bainh001,,,5,20,CSBS,hellr001,1,0,ripkc001 strikes out. ,ripkc001,0,
,11,1,cataf001,,,,6,3,BCX,ponss001,0,0,cataf001 singles. ,cataf001,1,
,21,1,,,,,7,7,BCBX,ponss001,2,0,Double Play. ,curtc001,1,
,32,1,,,,,8,13,FBCBBX,ponss001,1,0,,palmr001,1,L
,01,2,,,,,9,22,CX,hellr001,1,0,,clarw001,0,F
,32,2,myerg001,,,,10,28,CBBBFX,hellr001,0,0,myerg001 singles. ,myerg001,0,
myerg001 to 2B. ,11,2,bordm001,myerg001,,,11,31,BSX,hellr001,0,0,bordm001 singles. ,bordm001,0,
myerg001 scores. bordm001 to 3B. ,32,2,andeb001,,bordm001,,12,38,BBCCFBX,hellr001,0,1,andeb001 singles. ,andeb001,0,
bordm001 scores. ,12,2,andeb001,,,,13,42,CBCX,hellr001,1,1,deshd001 hits sacrifice fly. ,deshd001,0,
,00,2,andeb001,,,,14,43,X,hellr001,1,0,,surhb001,0,
,01,2,,,,,15,15,CX,ponss001,1,0,,segud001,1,F
,00,2,,,,,16,16,X,ponss001,1,0,,mater001,1,L
,01,2,,lambm001,,,17,18,CX,ponss001,0,0,lambm001 doubles. ,lambm001,1,
lambm001 scores. clayr001 to 2B. ,11,2,,clayr001,,,18,21,SBX,ponss001,0,1,clayr001 singles. ,clayr001,1,
,11,2,,clayr001,,,19,24,BCX,ponss001,1,0,haseb001 grounds out. ,haseb001,1,G
