id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
suppj001,0,11,6,4,8,7,81,3,2,2,2,0,0,1,22,16,0,1,0,1
fussc001,0,4,3,2,1,1,27,0,0,2,1,0,0,0,9,7,0,0,0,0
wilsk001,0,6,0,0,0,0,17,2,0,0,0,0,0,0,5,5,0,0,0,0
mulls002,0,3,2,0,0,0,21,1,0,2,0,0,0,0,5,5,0,0,0,0
santj002,0,5,4,1,3,3,28,0,0,2,2,0,0,0,10,8,0,0,1,1
olivd001,1,15,10,0,4,4,79,0,0,7,3,0,1,0,23,23,0,0,0,0
cubid001,1,1,3,0,3,3,12,0,0,3,0,0,0,0,4,4,0,0,0,0
zimmj001,1,6,3,0,2,2,30,1,1,2,0,0,0,0,9,8,0,1,0,0
venam002,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
crabt001,1,5,1,0,0,0,24,1,0,1,0,0,0,0,6,5,0,0,1,0
wettj001,1,3,1,0,1,0,19,1,0,1,0,0,0,0,5,3,0,1,1,0
