id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
berej002,0,7,6,3,4,4,58,1,0,5,1,0,0,0,15,12,0,0,0,0
speij001,0,6,3,1,0,0,54,2,0,3,0,0,0,0,10,9,0,0,0,0
reeds001,0,3,0,1,1,1,14,2,0,0,0,0,0,0,4,2,0,1,0,0
rincr001,0,1,1,1,1,1,12,0,0,1,0,0,0,0,3,2,0,0,0,0
karss001,0,2,4,0,3,3,19,1,0,3,1,0,0,0,6,6,0,0,0,0
shuep001,0,2,1,1,0,0,22,0,0,1,0,0,0,0,4,3,0,0,0,0
brewj001,0,3,6,0,5,5,40,1,1,4,0,1,0,0,9,9,0,0,0,0
sikob001,1,15,9,3,4,4,113,4,1,4,4,0,0,0,27,24,0,0,0,0
perim001,1,2,0,1,1,0,18,0,0,0,0,0,0,0,3,2,0,0,0,0
crabt001,1,3,1,2,1,1,28,0,0,1,0,0,1,0,6,4,0,0,0,0
venam002,1,4,2,0,0,0,18,0,0,2,0,0,0,0,6,6,0,0,0,0
wettj001,1,3,2,0,1,1,26,0,0,2,0,0,0,0,5,5,0,0,0,0
