id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
hereg001,0,11,9,2,6,2,77,1,1,7,1,0,1,0,22,19,0,0,1,0
servs001,0,5,3,2,3,3,48,1,1,1,1,0,0,0,9,7,0,0,0,0
magnm001,0,1,0,1,0,0,11,0,0,0,0,0,0,1,3,1,0,0,0,0
matht002,0,7,1,2,1,1,40,2,0,1,0,0,0,1,10,7,0,0,0,1
loaie001,1,13,6,4,5,5,87,4,2,2,2,0,0,1,24,19,0,0,0,0
cordf002,1,2,2,1,2,2,17,0,0,1,1,0,0,0,5,4,0,0,0,0
david002,1,6,0,2,0,0,41,3,0,0,0,0,0,0,8,5,0,0,1,0
crabt001,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
venam002,1,0,2,0,0,0,9,0,0,2,0,0,0,0,2,2,0,0,0,0
zimmj001,1,2,0,0,0,0,9,1,0,0,0,0,0,0,2,2,0,0,0,0
wettj001,1,3,1,0,0,0,18,2,0,0,1,0,0,0,4,4,0,0,0,0
