advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,01,1,,,,,0,2,FX,olivd001,1,0,,camem001,0,G
,32,1,,,,,1,8,CFBBBS,olivd001,1,0,javis001 strikes out. ,javis001,0,
,32,1,,,,,2,15,BCBFBFX,olivd001,1,0,rodra001 grounds out. ,rodra001,0,G
,12,1,alicl001,,,,3,4,FCBX,selea001,0,0,alicl001 singles. ,alicl001,1,
alicl001 out. ,01,1,mcdoj002,,,,4,6,CX,selea001,1,0,mcdoj002 reaches on fielder's choice. ,mcdoj002,1,
mcdoj002 to 3B. ,20,1,palmr001,,mcdoj002,,5,9,BBX,selea001,0,0,palmr001 singles. ,palmr001,1,
mcdoj002 scores. palmr001 to 2B. ,21,1,segud001,palmr001,,,6,13,CBBX,selea001,0,1,segud001 singles. ,segud001,1,
,11,1,,palmr001,,,7,16,BCX,selea001,2,0,Double Play. ,mater001,1,
,02,2,,,,,8,18,CCX,olivd001,0,1,marte001 homers. ,marte001,0,
,12,2,,,,,9,22,BCFX,olivd001,1,0,olerj001 grounds out. ,olerj001,0,G
,22,2,buhnj001,,,,10,29,BFCFBFX,olivd001,0,0,buhnj001 singles. ,buhnj001,0,
,02,2,buhnj001,,,,11,32,FCX,olivd001,1,0,,belld002,0,L
,21,2,buhnj001,,,,12,36,CBBX,olivd001,1,0,,wilsd001,0,F
,12,2,,,,,13,20,FFBX,selea001,1,0,,lambm001,1,P
,32,2,haseb001,,,,14,26,CSBBBX,selea001,0,0,haseb001 singles. ,haseb001,1,
haseb001 out. ,11,2,grees002,,,,15,29,BCX,selea001,1,0,grees002 reaches on fielder's choice. ,grees002,1,
grees002 out. ,00,2,shels001,,,,16,30,X,selea001,1,0,shels001 reaches on fielder's choice. ,shels001,1,
,32,3,,,,,17,44,BBBCSFFX,olivd001,1,0,,guilc001,0,
,22,3,,,,,18,50,CSBBFS,olivd001,1,0,camem001 strikes out. ,camem001,0,
javis001 out. ,00,3,,,,,19,51,X,olivd001,1,0,javis001 singles. ,javis001,0,
,10,3,,,,,20,32,BX,selea001,1,0,,alicl001,1,F
,32,3,,,,,21,38,FBBBFC,selea001,1,0,mcdoj002 strikes out. ,mcdoj002,1,
,10,3,,,,,22,40,BX,selea001,1,0,palmr001 grounds out. ,palmr001,1,G
,21,4,,,,,23,55,CBBX,olivd001,0,1,rodra001 homers. ,rodra001,0,
,31,4,marte001,,,,24,60,CBBBX,olivd001,0,0,marte001 singles. ,marte001,0,
marte001 out. ,01,4,olerj001,,,,25,62,CX,olivd001,1,0,olerj001 reaches on fielder's choice. ,olerj001,0,
,32,4,olerj001,,,,26,68,BSFBBS,olivd001,1,0,buhnj001 strikes out. ,buhnj001,0,
olerj001 to 2B. ,00,4,belld002,olerj001,,,27,69,X,olivd001,0,0,belld002 singles. ,belld002,0,
,12,4,belld002,olerj001,,,28,73,CBSX,olivd001,1,0,wilsd001 grounds out. ,wilsd001,0,G
,00,4,,,,,29,41,X,selea001,1,0,,segud001,1,
,10,4,mater001,,,,30,43,BX,selea001,0,0,mater001 singles. ,mater001,1,
mater001 to 3B. ,00,4,lambm001,,mater001,,31,44,X,selea001,0,0,lambm001 singles. ,lambm001,1,
mater001 scores. ,00,4,lambm001,,,,32,45,X,selea001,1,1,haseb001 hits sacrifice fly. ,haseb001,1,
,02,4,lambm001,,,,33,48,FSS,selea001,1,0,grees002 strikes out. ,grees002,1,
,11,5,,,,,34,76,SBX,olivd001,1,0,guilc001 grounds out. ,guilc001,0,G
,21,5,,,,,35,80,CBBX,olivd001,1,0,,camem001,0,
,32,5,,,,,36,86,CBBLBS,olivd001,1,0,javis001 strikes out. ,javis001,0,
,02,5,shels001,,,,37,51,CFX,selea001,0,0,shels001 singles. ,shels001,1,
shels001 to 2B. ,22,5,alicl001,shels001,,,38,56,FBSBX,selea001,0,0,alicl001 singles. ,alicl001,1,
shels001 to 3B. alicl001 to 2B. ,00,5,,alicl001,shels001,,39,57,X,selea001,1,0,Sacrifice bunt by mcdoj002.,mcdoj002,1,
,30,5,palmr001,alicl001,shels001,,40,61,IIII,selea001,0,0,palmr001 intentionally walks. ,palmr001,1,
shels001 scores. alicl001 scores. palmr001 to 3B. ,22,5,segud001,,palmr001,,41,66,CBSBX,selea001,0,2,segud001 singles. ,segud001,1,
palmr001 scores. segud001 to 2B. ,11,5,mater001,segud001,,,42,69,CBX,selea001,0,1,mater001 reaches on error. ,mater001,1,G
,12,5,mater001,segud001,,,43,73,CBSC,selea001,1,0,lambm001 strikes out. ,lambm001,1,
segud001 to 3B. mater001 out. ,00,5,haseb001,,segud001,,44,74,X,selea001,1,0,haseb001 reaches on fielder's choice. ,haseb001,1,
,31,6,rodra001,,,,45,91,BBCBB,olivd001,0,0,rodra001 walks. ,rodra001,0,
,22,6,rodra001,,,,46,96,CFBBS,olivd001,1,0,marte001 strikes out. ,marte001,0,
,02,6,rodra001,,,,47,99,CCX,olivd001,1,0,,olerj001,0,
rodra001 scores. ,00,6,,buhnj001,,,48,100,X,olivd001,0,1,buhnj001 doubles. ,buhnj001,0,
,22,6,,buhnj001,,,49,105,BCFBX,olivd001,1,0,,belld002,0,L
,02,6,,,,,50,77,CFX,selea001,1,0,grees002 grounds out. ,grees002,1,G
,01,6,,,,,51,79,CX,selea001,1,0,shels001 grounds out. ,shels001,1,G
,32,6,,,,,52,85,BBCSBC,selea001,1,0,alicl001 strikes out. ,alicl001,1,
,22,7,,,,,53,110,BCBFX,olivd001,1,0,,wilsd001,0,F
,11,7,,,,,54,113,CBX,olivd001,1,0,,guilc001,0,P
,22,7,camem001,,,,55,119,CBBFFX,olivd001,0,0,camem001 singles. ,camem001,0,
,12,7,camem001,,,,56,124,CFBFX,olivd001,1,0,,javis001,0,
,32,7,,,,,57,92,SBLBBFC,selea001,1,0,mcdoj002 strikes out. ,mcdoj002,1,
,32,7,,,,,58,98,BBBCCX,selea001,1,0,,palmr001,1,F
,32,7,,,,,59,105,CSBBBFX,selea001,1,0,segud001 grounds out. ,segud001,1,G
,12,8,rodra001,,,,61,4,CBFX,crabt001,0,0,rodra001 singles. ,rodra001,0,
,12,8,rodra001,,,,62,8,CBSX,crabt001,1,0,,marte001,0,F
rodra001 to 2B. ,21,8,olerj001,rodra001,,,63,12,BBCX,crabt001,0,0,olerj001 singles. ,olerj001,0,
,00,8,olerj001,rodra001,,,64,13,X,crabt001,1,0,,buhnj001,0,F
rodra001 scores. olerj001 scores. ,32,8,,belld002,,,65,19,BBCBFX,crabt001,0,2,belld002 doubles. ,belld002,0,
,10,8,,belld002,,,66,21,BX,crabt001,1,0,,wilsd001,0,
,32,8,,,,,68,6,BBBCFS,rhoda001,1,0,mater001 strikes out. ,mater001,1,
,32,8,lambm001,,,,69,15,CSBFFFBBX,rhoda001,0,0,lambm001 singles. ,lambm001,1,
,12,8,lambm001,,,,70,19,CBFX,rhoda001,1,0,,haseb001,1,F
lambm001 to 3B. ,00,8,,rodri001,lambm001,,72,20,X,rhoda001,0,0,rodri001 doubles. ,rodri001,1,
,32,8,curtc001,rodri001,lambm001,,75,6,BCSBBB,sasak001,0,0,curtc001 walks. ,curtc001,1,
,12,8,curtc001,rodri001,lambm001,,76,10,BCSS,sasak001,1,0,alicl001 strikes out. ,alicl001,1,
,21,9,mclem001,,,,81,4,BBCX,wettj001,0,0,mclem001 singles. ,mclem001,0,
mclem001 to 2B. ,00,9,,mclem001,,,82,5,X,wettj001,1,0,Sacrifice bunt by camem001.,camem001,0,
