id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
nagyc001,0,12,8,1,7,7,84,5,3,4,1,0,1,0,22,21,0,0,0,0
martt003,0,4,1,1,2,2,25,2,1,0,0,0,0,0,6,5,0,0,0,0
kamis001,0,2,0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,0,0,0
rincr001,0,3,1,0,0,0,10,0,0,1,0,0,0,0,4,4,0,0,0,0
shuep001,0,5,3,1,2,2,42,5,1,2,0,0,0,0,9,8,0,0,0,0
hallr001,1,11,9,6,8,8,103,4,1,4,4,0,0,0,26,20,0,0,0,0
gunde001,1,5,5,0,0,0,36,1,0,4,1,0,0,0,10,10,0,0,0,0
painl001,1,4,1,1,2,2,20,0,1,0,0,0,0,0,5,4,0,0,0,0
quanp001,1,4,3,0,0,0,25,0,0,2,1,0,0,0,6,6,0,0,0,0
borbp001,1,2,1,0,0,0,5,1,0,1,0,0,0,0,3,3,0,0,0,0
kochb001,1,1,1,0,0,0,4,0,0,0,1,0,0,0,2,2,0,0,0,0
