id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
zitob001,0,20,2,6,0,0,115,4,0,2,0,0,0,0,27,21,0,0,0,0
tam-j001,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0
belit001,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0
matht002,0,2,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0
isrij001,0,3,0,1,0,0,22,0,0,0,0,0,1,1,5,3,0,0,0,0
welld001,1,4,9,1,7,7,45,1,2,6,1,0,1,0,14,13,0,0,0,0
painl001,1,8,2,1,0,0,47,3,0,2,0,0,0,0,10,9,0,0,0,0
quanp001,1,9,6,1,2,2,46,0,1,5,0,0,0,0,15,14,0,0,0,0
guthm001,1,3,1,0,1,1,16,0,1,0,0,0,0,0,4,4,0,0,0,0
escok001,1,3,1,0,0,0,15,1,0,1,0,0,0,0,4,4,0,0,0,0
