id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rekab001,0,15,6,3,2,2,99,4,0,6,0,0,0,0,24,21,0,0,0,0
creed001,0,1,3,0,3,3,16,1,1,1,1,0,0,0,4,4,0,0,0,0
wheed001,0,5,0,1,0,0,21,1,0,0,0,0,0,0,5,4,0,0,0,0
yan-e001,0,3,3,0,1,1,20,2,0,3,0,0,0,0,6,6,0,0,0,0
endet001,0,2,1,1,1,1,16,1,0,0,1,0,0,0,4,3,0,0,0,0
hallr001,1,9,6,1,6,6,65,3,2,3,1,0,1,0,15,14,0,0,0,0
painl001,1,11,2,1,0,0,49,2,0,0,2,0,0,0,14,12,0,1,0,0
guthm001,1,2,1,0,0,0,12,0,0,1,0,0,0,0,3,3,0,0,0,0
quanp001,1,2,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0
kochb001,1,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
