advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,31,1,,,,,0,5,BFBBX,loaie001,1,0,beckr002 grounds out. ,beckr002,0,G
,31,1,mcmib001,,,,1,10,BBBCB,loaie001,0,0,mcmib001 walks. ,mcmib001,0,
mcmib001 to 2B. ,31,1,higgb001,mcmib001,,,2,15,BFBBX,loaie001,0,0,higgb001 singles. ,higgb001,0,
,12,1,higgb001,mcmib001,,,3,19,BCSS,loaie001,1,0,palmd002 strikes out. ,palmd002,0,
,11,1,higgb001,mcmib001,,,4,22,BCX,loaie001,1,0,clart002 grounds out. ,clart002,0,G
,02,1,,stews002,,,5,4,CSFX,weavj002,0,0,stews002 doubles. ,stews002,1,
,21,1,,stews002,,,6,8,BLBX,weavj002,1,0,,gonza001,1,G
stews002 to 3B. ,11,1,,,stews002,,7,11,CBX,weavj002,1,0,,martd002,1,F
,22,1,delgc001,,stews002,,8,16,CFBBH,weavj002,0,0,delgc001 hit by pitch. ,delgc001,1,
,00,1,delgc001,,stews002,,9,17,X,weavj002,1,0,fullb001 grounds out. ,fullb001,1,G
,11,2,,,,,10,25,BFX,loaie001,1,0,cruzd001 grounds out. ,cruzd001,0,G
,12,2,,,,,11,29,CFBC,loaie001,1,0,easld001 strikes out. ,easld001,0,
,02,2,,,,,12,32,SSC,loaie001,1,0,encaj001 strikes out. ,encaj001,0,
,00,2,,,,,13,18,X,weavj002,1,0,,batit001,1,P
,00,2,,,,,14,19,X,weavj002,1,0,,fletd001,1,L
,02,2,,,,,15,22,CCS,weavj002,1,0,cruzj004 strikes out. ,cruzj004,1,
,02,3,,,,,16,35,FFS,loaie001,1,0,ausmb001 strikes out. ,ausmb001,0,
,32,3,,,,,17,42,BBBCCFC,loaie001,1,0,beckr002 strikes out. ,beckr002,0,
,00,3,,,,,18,43,X,loaie001,1,0,,mcmib001,0,F
,22,3,,,,,19,28,BBCCFX,weavj002,1,0,moram001 grounds out. ,moram001,1,G
,11,3,,,,,20,31,BSX,weavj002,1,0,stews002 grounds out. ,stews002,1,G
,00,3,,,,,21,32,X,weavj002,1,0,gonza001 grounds out. ,gonza001,1,G
,02,4,,higgb001,,,22,46,CFX,loaie001,0,0,higgb001 doubles. ,higgb001,0,
,32,4,,higgb001,,,23,52,BBCCBS,loaie001,1,0,palmd002 strikes out. ,palmd002,0,
higgb001 to 3B. ,00,4,,,higgb001,,24,53,X,loaie001,1,0,clart002 grounds out. ,clart002,0,G
,01,4,,,higgb001,,25,55,CX,loaie001,1,0,cruzd001 grounds out. ,cruzd001,0,G
,21,4,,martd002,,,26,36,CBBX,weavj002,0,0,martd002 doubles. ,martd002,1,
martd002 to 3B. ,12,4,delgc001,,martd002,,27,41,CBFFX,weavj002,0,0,delgc001 singles. ,delgc001,1,
,12,4,delgc001,,martd002,,28,47,FFBFFX,weavj002,1,0,,fullb001,1,
,00,4,delgc001,,martd002,,29,48,X,weavj002,1,0,,batit001,1,
,12,4,delgc001,,martd002,,30,52,CBFS,weavj002,1,0,fletd001 strikes out. ,fletd001,1,
,11,5,,,,,31,58,CBX,loaie001,1,0,,easld001,0,F
,22,5,,,,,32,65,FSFBBFX,loaie001,1,0,encaj001 grounds out. ,encaj001,0,G
,00,5,ausmb001,,,,33,66,X,loaie001,0,0,ausmb001 singles. ,ausmb001,0,
ausmb001 out. ,21,5,beckr002,,,,34,70,BSBX,loaie001,1,0,beckr002 reaches on fielder's choice. ,beckr002,0,
,10,5,,,,,35,54,BX,weavj002,1,0,,cruzj004,1,F
moram001 to 3B. ,22,5,,,moram001,,36,59,BBFCX,weavj002,0,0,moram001 doubles. ,moram001,1,
moram001 scores. ,30,5,stews002,,,,37,63,BBBX,weavj002,0,1,stews002 singles. ,stews002,1,
,02,5,stews002,,,,38,66,CCS,weavj002,1,0,gonza001 strikes out. ,gonza001,1,
,01,5,,,,martd002,39,68,CB,weavj002,1,0,stews002 caught stealing. ,martd002,1,
,12,6,,,,,40,74,CFBX,loaie001,1,0,mcmib001 grounds out. ,mcmib001,0,G
,20,6,higgb001,,,,41,77,BBX,loaie001,0,0,higgb001 singles. ,higgb001,0,
higgb001 to 2B. ,11,6,palmd002,higgb001,,,42,80,BCX,loaie001,0,0,palmd002 singles. ,palmd002,0,
,32,6,palmd002,,,,43,86,CBBSBC,loaie001,2,0,clart002 strikes out. higgb001 caught stealing. ,clart002,0,
,00,6,,,,,44,69,X,weavj002,1,0,martd002 grounds out. ,martd002,1,G
,31,6,,,,,45,74,BBBCX,weavj002,1,0,delgc001 grounds out. ,delgc001,1,G
,20,6,,,,,46,77,BBX,weavj002,0,1,fullb001 homers. ,fullb001,1,
,22,6,,,,,47,83,BSCBFS,weavj002,1,0,batit001 strikes out. ,batit001,1,
,12,7,,,,,48,93,BFSFFFX,loaie001,1,0,,cruzd001,0,F
,00,7,,,,,49,94,X,loaie001,1,0,,easld001,0,P
,22,7,,,,,50,103,BFFBFFFFS,loaie001,1,0,encaj001 strikes out. ,encaj001,0,
,12,7,,,,,51,90,SFBFFFX,weavj002,1,0,,fletd001,1,L
,00,7,,,,,52,91,X,weavj002,0,1,cruzj004 homers. ,cruzj004,1,
,11,7,,,,,53,94,CBX,weavj002,1,0,moram001 grounds out. ,moram001,1,G
,01,7,,,,,54,96,CX,weavj002,1,0,,stews002,1,L
,02,8,,,,,55,106,CFX,loaie001,1,0,,ausmb001,0,F
,32,8,,,,,56,113,BCCBBFS,loaie001,1,0,beckr002 strikes out. ,beckr002,0,
,10,8,,,,,57,115,BX,loaie001,1,0,mcmib001 grounds out. ,mcmib001,0,G
,02,8,,,,,58,99,CSX,weavj002,1,0,,gonza001,1,F
,12,8,,,,,59,103,CCBS,weavj002,1,0,martd002 strikes out. ,martd002,1,
,20,8,,,,,60,106,BBX,weavj002,1,0,,delgc001,1,P
,32,9,,,,,61,121,BCFBBX,loaie001,1,0,higgb001 grounds out. ,higgb001,0,G
,22,9,,,,,62,126,CBSBS,loaie001,1,0,palmd002 strikes out. ,palmd002,0,
,22,9,,,,,63,131,CSBBS,loaie001,1,0,clart002 strikes out. ,clart002,0,
