id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
wittb001,0,5,8,2,6,6,53,1,2,4,2,0,0,0,14,12,0,0,0,0
reeds001,0,6,0,1,1,1,29,2,0,0,0,0,0,0,7,6,0,0,0,0
martt003,0,8,3,0,1,1,40,2,0,2,1,0,0,0,11,11,0,0,0,0
kamis001,0,6,1,0,0,0,24,3,0,1,0,0,0,0,7,7,0,0,0,0
rincr001,0,1,1,0,0,0,6,0,0,1,0,0,0,0,2,2,0,0,0,0
shuep001,0,7,2,2,0,0,48,2,0,2,0,0,0,0,11,8,0,1,0,1
karss001,0,3,1,0,0,0,18,1,0,1,0,0,0,0,4,4,0,0,0,0
castf001,1,20,5,4,5,5,120,6,0,4,1,0,0,0,29,25,0,0,0,0
borbp001,1,0,1,0,1,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0
frasj001,1,4,1,0,0,0,12,1,0,0,1,0,0,0,5,5,0,0,0,0
kochb001,1,6,4,1,2,2,32,0,0,2,2,0,0,0,10,9,0,0,0,1
gunde001,1,6,3,1,2,2,31,0,0,3,0,0,0,0,9,8,0,0,0,0
