id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
carpc002,TBA200005120,24,8,0,4,4,107,2,0,7,0,1,0,1,30,28,0,1,0,0,TBA,0,1,1
escok001,TBA200005130,21,3,3,4,4,105,2,2,1,0,0,0,0,27,23,0,1,0,0,TBA,0,1,1
quanp001,TBA200005130,2,1,0,0,0,14,1,0,0,0,1,0,0,3,3,0,0,0,0,TBA,0,1,0
borbp001,TBA200005130,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,TBA,0,1,0
kochb001,TBA200005130,3,1,0,0,0,13,0,0,0,1,0,0,0,4,4,0,0,0,0,TBA,0,1,0
welld001,TBA200005140,27,7,0,2,2,120,5,1,5,1,0,1,0,33,32,0,0,1,0,TBA,0,1,1
escok001,TBA200006270,10,9,2,9,7,84,2,1,6,2,0,0,1,22,19,0,0,0,0,TBA,0,1,1
dewim001,TBA200006270,8,3,1,2,2,52,0,0,3,0,0,1,2,14,11,0,0,0,0,TBA,0,1,0
painl001,TBA200006270,6,1,0,0,0,28,2,0,0,1,0,0,0,7,7,0,0,0,0,TBA,0,1,0
welld001,TBA200006280,27,5,0,2,2,111,5,1,3,1,0,1,0,32,32,0,0,0,0,TBA,0,1,1
castf001,TBA200006290,24,10,2,3,3,116,8,1,8,1,0,0,0,35,32,0,0,1,0,TBA,0,1,1
quanp001,TBA200006290,3,0,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
loaie001,KCA200008070,16,9,2,6,6,106,2,0,8,1,0,0,1,27,23,0,0,1,0,KCA,0,1,1
painl001,KCA200008070,0,1,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,KCA,0,1,0
quanp001,KCA200008070,5,3,0,2,2,25,1,0,2,1,0,0,0,8,8,0,0,0,0,KCA,0,1,0
carpc002,KCA200008070,3,1,0,0,0,17,0,0,1,0,0,0,0,3,3,0,0,0,0,KCA,0,1,0
castf001,KCA200008080,21,4,0,1,1,83,0,1,3,0,0,0,0,24,24,0,0,0,0,KCA,0,1,1
guthm001,KCA200008080,4,0,1,0,0,24,0,0,0,0,0,0,0,4,3,0,0,0,0,KCA,0,1,0
frasj001,KCA200008080,2,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,KCA,0,1,0
tracs001,KCA200008090,15,8,2,5,5,83,4,1,6,1,0,0,0,24,21,0,0,1,0,KCA,0,1,1
borbp001,KCA200008090,4,0,0,0,0,18,0,0,0,0,0,0,0,4,4,0,0,0,0,KCA,0,1,0
quanp001,KCA200008090,5,2,0,0,0,23,1,0,1,0,1,0,0,6,6,0,0,0,0,KCA,0,1,0
welld001,KCA200008100,11,11,0,7,7,55,0,1,6,4,0,0,0,22,22,0,0,0,0,KCA,0,1,1
carpc002,KCA200008100,13,2,0,0,0,58,5,0,1,1,0,0,0,15,15,0,0,0,0,KCA,0,1,0
kochb001,KCA200008100,3,1,0,0,0,8,1,0,1,0,0,0,0,4,4,0,0,0,0,KCA,0,1,0
welld001,TOR200004030,18,5,0,2,2,82,5,0,4,1,0,0,0,23,23,0,0,0,0,TOR,0,1,1
quanp001,TOR200004030,6,2,0,0,0,36,3,0,2,0,0,0,0,8,8,0,0,0,0,TOR,0,1,0
kochb001,TOR200004030,3,2,1,2,2,23,1,0,1,1,0,0,0,6,5,0,0,0,0,TOR,0,1,0
hallr001,TOR200004040,21,5,1,3,3,102,3,1,3,1,0,1,1,27,24,0,0,1,0,TOR,0,1,1
borbp001,TOR200004040,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,TOR,0,1,0
frasj001,TOR200004040,3,0,0,0,0,12,0,0,0,0,0,0,1,3,2,0,0,0,0,TOR,0,1,0
kochb001,TOR200004040,3,2,0,0,0,7,0,0,1,1,0,0,0,4,4,0,0,0,0,TOR,0,1,0
carpc002,TOR200004050,20,4,1,3,3,98,3,3,1,0,0,0,0,24,23,0,0,0,0,TOR,0,1,1
munrp001,TOR200004050,1,2,0,0,0,14,0,0,2,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
painl001,TOR200004050,2,1,0,1,1,8,0,0,1,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
quanp001,TOR200004050,4,0,3,0,0,28,1,0,0,0,0,0,0,7,4,0,0,0,0,TOR,0,1,0
escok001,TOR200004060,16,7,4,3,3,113,5,0,5,2,0,0,0,25,21,0,0,0,0,TOR,0,1,1
borbp001,TOR200004060,0,3,1,4,1,15,0,0,3,0,0,0,0,4,3,0,0,0,0,TOR,0,1,0
munrp001,TOR200004060,11,7,2,2,0,78,3,0,6,1,0,0,0,20,18,0,0,0,0,TOR,0,1,0
welld001,TOR200004140,3,5,1,6,6,37,2,2,3,0,0,0,0,9,8,0,0,0,0,TOR,0,1,1
munrp001,TOR200004140,12,4,4,3,3,76,2,0,3,1,0,0,0,18,14,0,0,0,0,TOR,0,1,0
painl001,TOR200004140,6,0,1,1,0,36,1,0,0,0,0,0,0,9,8,0,0,0,0,TOR,0,1,0
quanp001,TOR200004140,6,3,0,1,1,34,1,0,2,1,0,0,0,8,8,0,0,0,0,TOR,0,1,0
hallr001,TOR200004150,12,9,2,5,5,97,1,2,6,1,0,0,0,23,21,0,0,0,0,TOR,0,1,1
painl001,TOR200004150,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
quanp001,TOR200004150,1,2,1,3,3,23,0,0,1,1,0,0,0,4,2,0,0,1,0,TOR,0,1,0
borbp001,TOR200004150,5,2,1,3,2,36,2,1,0,1,0,0,1,10,8,0,0,0,0,TOR,0,1,0
frasj001,TOR200004150,6,3,3,6,4,40,1,0,2,1,0,0,0,13,10,0,0,0,0,TOR,0,1,0
carpc002,TOR200004160,10,11,1,8,8,66,2,3,4,3,1,0,0,21,20,0,0,0,0,TOR,0,1,1
andrc001,TOR200004160,7,2,2,2,2,61,3,0,2,0,0,0,0,10,8,0,0,0,0,TOR,0,1,0
frasj001,TOR200004160,1,2,1,2,2,17,0,1,1,0,0,1,0,4,3,0,0,0,0,TOR,0,1,0
munrp001,TOR200004160,3,6,2,6,6,54,2,0,4,2,0,0,1,12,9,0,0,0,0,TOR,0,1,0
borbp001,TOR200004160,3,1,0,1,1,15,1,1,0,0,0,0,1,5,4,0,0,0,0,TOR,0,1,0
kochb001,TOR200004160,3,0,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
escok001,TOR200004170,24,8,2,1,1,102,1,0,4,4,0,0,0,32,29,0,0,1,0,TOR,0,1,1
quanp001,TOR200004170,3,0,0,0,0,17,0,0,0,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
castf001,TOR200004180,10,8,2,5,5,94,3,1,6,1,0,0,1,20,17,0,0,0,0,TOR,0,1,1
balej001,TOR200004180,5,3,1,5,4,39,3,0,1,1,1,0,1,11,9,0,0,0,0,TOR,0,1,0
painl001,TOR200004180,6,2,2,1,1,41,2,1,0,1,0,0,0,10,8,0,0,0,0,TOR,0,1,0
frasj001,TOR200004180,4,6,1,5,5,36,1,0,4,2,0,2,1,11,9,0,0,0,0,TOR,0,1,0
borbp001,TOR200004180,2,0,1,0,0,17,0,0,0,0,0,0,0,3,1,0,0,1,0,TOR,0,1,0
welld001,TOR200004190,27,8,2,4,4,114,10,1,6,1,0,0,1,39,36,0,0,0,0,TOR,0,1,1
hallr001,TOR200004200,16,11,2,7,7,101,4,0,8,3,0,1,0,27,24,0,0,1,0,TOR,0,1,1
quanp001,TOR200004200,1,3,0,2,2,14,0,0,3,0,0,0,0,4,3,0,0,1,0,TOR,0,1,0
borbp001,TOR200004200,2,2,0,1,1,13,0,1,1,0,0,0,0,4,4,0,0,0,0,TOR,0,1,0
frasj001,TOR200004200,2,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,TOR,0,1,0
kochb001,TOR200004200,6,3,0,1,1,18,1,0,2,1,0,0,0,8,8,0,0,0,0,TOR,0,1,0
carpc002,TOR200004210,27,5,0,3,3,88,3,0,4,1,0,0,2,32,30,0,0,0,0,TOR,0,1,1
escok001,TOR200004220,27,9,0,2,2,102,4,0,8,0,1,0,0,34,34,0,0,0,0,TOR,0,1,1
castf001,TOR200004230,6,3,1,3,3,45,2,2,0,1,0,0,0,10,9,0,0,0,0,TOR,0,1,1
andrc001,TOR200004230,5,8,1,7,7,49,1,2,5,1,0,0,0,14,13,0,0,0,0,TOR,0,1,0
painl001,TOR200004230,7,0,1,0,0,37,3,0,0,0,0,0,0,8,7,0,0,0,0,TOR,0,1,0
quanp001,TOR200004230,6,2,0,0,0,34,2,0,2,0,0,0,0,8,8,0,0,0,0,TOR,0,1,0
borbp001,TOR200004230,3,2,0,0,0,17,0,0,2,0,0,0,0,4,4,0,0,0,0,TOR,0,1,0
welld001,TOR200005040,24,7,3,1,0,122,6,0,6,0,1,0,0,34,31,0,0,0,0,TOR,0,1,1
quanp001,TOR200005040,3,0,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
hallr001,TOR200005050,11,9,6,8,8,103,4,1,4,4,0,0,0,26,20,0,0,0,0,TOR,0,1,1
gunde001,TOR200005050,5,5,0,0,0,36,1,0,4,1,0,0,0,10,10,0,0,0,0,TOR,0,1,0
painl001,TOR200005050,4,1,1,2,2,20,0,1,0,0,0,0,0,5,4,0,0,0,0,TOR,0,1,0
quanp001,TOR200005050,4,3,0,0,0,25,0,0,2,1,0,0,0,6,6,0,0,0,0,TOR,0,1,0
borbp001,TOR200005050,2,1,0,0,0,5,1,0,1,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
kochb001,TOR200005050,1,1,0,0,0,4,0,0,0,1,0,0,0,2,2,0,0,0,0,TOR,0,1,0
carpc002,TOR200005060,22,8,4,6,6,122,7,0,5,3,0,0,0,32,28,0,0,0,0,TOR,0,1,1
quanp001,TOR200005060,0,2,1,1,1,12,0,0,2,0,0,0,0,3,2,0,0,0,0,TOR,0,1,0
frasj001,TOR200005060,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,TOR,0,1,0
borbp001,TOR200005060,3,1,2,1,1,37,1,0,1,0,0,0,1,7,4,0,0,0,0,TOR,0,1,0
castf001,TOR200005070,20,5,4,5,5,120,6,0,4,1,0,0,0,29,25,0,0,0,0,TOR,0,1,1
borbp001,TOR200005070,0,1,0,1,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,TOR,0,1,0
frasj001,TOR200005070,4,1,0,0,0,12,1,0,0,1,0,0,0,5,5,0,0,0,0,TOR,0,1,0
kochb001,TOR200005070,6,4,1,2,2,32,0,0,2,2,0,0,0,10,9,0,0,0,1,TOR,0,1,0
gunde001,TOR200005070,6,3,1,2,2,31,0,0,3,0,0,0,0,9,8,0,0,0,0,TOR,0,1,0
escok001,TOR200005080,21,12,4,5,5,114,5,0,8,4,0,0,0,36,31,0,1,0,0,TOR,0,1,1
borbp001,TOR200005080,2,1,0,0,0,10,1,0,1,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
frasj001,TOR200005080,1,1,0,0,0,3,0,0,1,0,0,0,0,2,2,0,0,0,0,TOR,0,1,0
kochb001,TOR200005080,3,0,1,0,0,20,1,0,0,0,0,0,0,4,3,0,0,0,0,TOR,0,1,0
welld001,TOR200005090,24,9,0,4,4,93,2,0,6,3,0,0,0,30,29,0,0,1,0,TOR,0,1,1
kochb001,TOR200005090,3,1,0,0,0,8,0,0,1,0,0,0,0,4,4,0,0,0,0,TOR,0,1,0
painl001,TOR200005100,15,2,1,1,1,73,8,1,0,1,0,0,0,18,17,0,0,0,0,TOR,0,1,1
gunde001,TOR200005100,1,2,0,1,1,13,0,0,1,1,0,0,0,3,3,0,0,0,0,TOR,0,1,0
quanp001,TOR200005100,11,1,0,0,0,38,1,0,1,0,0,0,0,13,13,0,0,0,0,TOR,0,1,0
castf001,TOR200005150,18,7,2,3,2,120,8,0,7,0,0,0,0,25,23,0,0,0,0,TOR,0,1,1
frasj001,TOR200005150,3,2,1,2,2,31,1,0,1,0,1,0,0,6,4,0,0,1,0,TOR,0,1,0
gunde001,TOR200005150,3,0,0,0,0,10,1,0,0,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
hallr001,TOR200005150,3,4,0,3,3,15,0,0,3,1,0,0,0,7,7,0,0,0,0,TOR,0,1,0
painl001,TOR200005160,12,8,1,4,4,88,3,0,7,1,0,0,0,21,19,0,1,0,0,TOR,0,1,1
frasj001,TOR200005160,6,0,0,0,0,23,0,0,0,0,0,0,1,7,6,0,0,0,0,TOR,0,1,0
quanp001,TOR200005160,1,2,1,2,2,13,0,0,1,1,0,0,1,5,3,0,0,0,0,TOR,0,1,0
borbp001,TOR200005160,5,0,2,0,0,30,0,0,0,0,0,0,0,7,4,0,0,1,0,TOR,0,1,0
munrp001,TOR200005160,3,1,0,0,0,18,1,0,1,0,0,0,0,4,4,0,0,0,0,TOR,0,1,0
carpc002,TOR200005170,21,10,0,6,4,105,7,0,7,3,0,0,0,31,31,0,0,0,0,TOR,0,1,1
gunde001,TOR200005170,1,4,0,2,1,13,0,0,4,0,0,0,0,6,6,0,0,0,0,TOR,0,1,0
munrp001,TOR200005170,2,0,0,0,0,12,1,0,0,0,0,0,0,2,2,0,0,0,0,TOR,0,1,0
kochb001,TOR200005170,3,1,0,0,0,17,2,0,1,0,0,0,0,4,4,0,0,0,0,TOR,0,1,0
escok001,TOR200005190,21,5,3,5,5,122,9,1,1,3,0,0,0,29,26,0,0,0,0,TOR,0,1,1
quanp001,TOR200005190,6,0,0,0,0,20,0,0,0,0,0,0,0,6,6,0,0,0,0,TOR,0,1,0
welld001,TOR200005200,10,10,1,6,6,67,3,1,7,2,0,0,0,21,20,0,0,0,0,TOR,0,1,1
cubid001,TOR200005200,8,1,2,0,0,47,1,0,1,0,0,0,0,10,8,0,0,0,0,TOR,0,1,0
frasj001,TOR200005200,9,1,1,0,0,31,0,0,1,0,0,0,1,9,7,0,0,0,0,TOR,0,1,0
castf001,TOR200005210,21,1,1,2,0,115,6,0,1,0,0,0,0,26,23,0,1,1,0,TOR,0,1,1
borbp001,TOR200005210,3,0,0,0,0,9,2,0,0,0,0,0,0,3,3,0,0,0,0,TOR,0,1,0
kochb001,TOR200005210,3,0,1,0,0,17,1,0,0,0,0,0,0,3,2,0,0,0,0,TOR,0,1,0
munrp001,TOR200005220,22,4,3,1,1,108,5,0,2,2,0,1,1,28,23,0,1,0,0,TOR,0,1,1
kochb001,TOR200005220,5,2,1,2,2,43,3,1,1,0,0,0,0,8,7,0,0,0,0,TOR,0,1,0
escok001,TOR200005300,18,7,7,3,3,132,6,1,6,0,0,0,0,30,23,0,0,0,0,TOR,0,1,1
frasj001,TOR200005300,3,1,1,0,0,14,0,0,1,0,0,0,0,5,4,0,0,0,0,TOR,0,1,0
borbp001,TOR200005300,2,2,0,1,1,13,1,0,1,1,0,0,0,4,3,0,0,1,0,TOR,0,1,0
quanp001,TOR200005300,4,0,1,0,0,10,0,0,0,0,0,0,0,4,3,0,0,0,0,TOR,0,1,0
welld001,TOR200005310,24,8,0,2,2,99,9,1,7,0,0,1,0,32,32,0,0,0,0,TOR,0,1,1
kochb001,TOR200005310,3,1,0,0,0,11,1,0,1,0,0,0,0,4,4,0,0,0,0,TOR,0,1,0
castf001,TOR200006010,15,3,4,3,3,106,3,0,1,1,1,0,0,20,16,0,0,0,0,TOR,0,1,1
