id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
finlc001,0,17,7,3,2,2,104,7,0,6,1,0,1,0,24,21,0,0,0,0
speij001,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
cairc001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
reeds001,0,3,0,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,0
shuep001,0,3,1,0,0,0,18,1,0,0,1,0,0,0,4,4,0,0,0,0
brewj001,0,3,1,1,1,1,24,1,0,0,1,0,0,0,5,4,0,0,0,0
escok001,1,22,5,4,6,6,125,6,1,2,2,0,1,0,31,27,0,0,0,1
borbp001,1,0,2,1,3,3,7,0,0,1,1,0,0,0,3,2,0,0,0,1
quanp001,1,2,2,1,1,1,17,0,0,1,1,0,0,0,5,4,0,0,0,0
hallr001,1,3,1,2,0,0,19,0,0,1,0,0,0,0,6,4,0,0,0,0
