id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
stepg001,0,17,8,4,3,3,114,3,1,5,2,0,0,0,28,24,0,0,0,0
sloch001,0,4,2,1,2,2,28,0,1,1,0,0,0,0,6,5,0,0,0,0
holmd001,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
brunj001,0,2,1,3,1,1,32,0,0,1,0,0,1,0,6,3,0,0,0,0
vered001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
ortir001,1,4,7,1,8,5,57,2,2,5,0,0,1,0,13,11,0,1,0,0
gardm001,1,8,4,3,2,1,63,3,0,3,1,0,0,0,15,11,0,1,0,0
embra001,1,6,2,1,1,1,27,2,1,1,0,0,0,0,9,8,0,0,0,0
fulta001,1,3,2,1,2,2,22,1,0,0,2,0,0,0,6,5,0,0,0,0
rodrf002,1,6,0,1,0,0,31,2,0,0,0,0,0,0,7,6,0,0,0,0
