id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rigdp001,0,6,3,6,5,5,66,4,2,0,1,0,0,0,15,9,0,0,0,0
stule001,0,6,4,0,1,1,37,1,0,3,1,0,0,0,10,10,0,0,0,0
davik001,0,3,3,2,1,1,31,1,0,1,1,1,0,0,8,6,0,0,0,0
delov001,0,3,0,1,0,0,12,1,0,0,0,0,0,0,3,2,0,0,0,1
kingr001,0,3,0,1,0,0,16,1,0,0,0,0,0,0,3,2,0,0,0,0
leskc001,0,2,3,1,2,2,28,1,0,1,1,1,0,0,6,4,0,0,1,0
acevj001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
ruetk001,1,21,5,4,1,1,104,1,0,4,1,0,0,0,27,23,0,0,0,0
henrd002,1,2,1,3,2,2,29,0,0,0,0,1,0,0,6,3,0,0,0,0
rodrf002,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
fulta001,1,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0
