id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
benam001,PIT200008280,1,8,4,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
davir002,PIT200008280,1,11,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
murrc001,PIT200008280,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
muelb001,PIT200008280,2,5,5,5,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,PIT,0,1,0
bondb001,PIT200008280,3,7,5,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
kentj001,PIT200008280,4,4,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
snowj001,PIT200008280,5,3,5,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
burke001,PIT200008280,6,9,5,4,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
nen-r001,PIT200008280,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
aurir001,PIT200008280,7,6,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
estab001,PIT200008280,8,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
estes001,PIT200008280,9,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
cresf001,PIT200008280,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
embra001,PIT200008280,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
riosa001,PIT200008280,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
benam001,PIT200008290,1,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
muelb001,PIT200008290,2,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
bondb001,PIT200008290,3,7,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
murrc001,PIT200008290,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
kentj001,PIT200008290,4,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
cresf001,PIT200008290,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
snowj001,PIT200008290,5,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
aurir001,PIT200008290,6,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
riosa001,PIT200008290,7,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
estab001,PIT200008290,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
hernl003,PIT200008290,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
nathj001,PIT200008290,9,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
fulta001,PIT200008290,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
murrc001,PIT200008300,1,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
martr003,PIT200008300,2,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
bondb001,PIT200008300,3,7,4,4,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
burke001,PIT200008300,4,9,4,4,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
davir002,PIT200008300,5,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
nen-r001,PIT200008300,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
aurir001,PIT200008300,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
snowj001,PIT200008300,7,3,4,2,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,PIT,0,1,0
mirad001,PIT200008300,8,2,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
ortir001,PIT200008300,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
benam001,PIT200008300,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
rodrf002,PIT200008300,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
muelb001,PIT200008300,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
benam001,PIT200008310,1,8,5,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
muelb001,PIT200008310,2,5,5,5,3,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
riosa001,PIT200008310,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
murrc001,PIT200008310,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
kentj001,PIT200008310,4,4,5,5,2,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
snowj001,PIT200008310,5,3,5,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
martr003,PIT200008310,6,6,5,5,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
cresf001,PIT200008310,7,7,5,2,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,PIT,0,1,0
mirad001,PIT200008310,8,2,5,5,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
ruetk001,PIT200008310,9,1,4,4,3,0,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
henrd002,PIT200008310,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
embra001,PIT200008310,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
murrc001,LAN200007210,1,8,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,LAN,0,1,0
cresf001,LAN200007210,1,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
davir002,LAN200007210,2,5,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
bondb001,LAN200007210,3,7,4,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,LAN,0,1,0
kentj001,LAN200007210,4,4,4,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,LAN,0,1,0
burke001,LAN200007210,5,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
aurir001,LAN200007210,6,6,4,4,3,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
snowj001,LAN200007210,7,3,4,4,2,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,LAN,0,1,0
estab001,LAN200007210,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
benam001,LAN200007210,8,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
estes001,LAN200007210,9,1,3,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
rodrf002,LAN200007210,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
riosa001,LAN200007210,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
benam001,LAN200007220,1,8,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
muelb001,LAN200007220,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LAN,0,1,0
bondb001,LAN200007220,3,7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
kentj001,LAN200007220,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
snowj001,LAN200007220,5,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,LAN,0,1,0
aurir001,LAN200007220,6,6,3,2,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,LAN,0,1,0
riosa001,LAN200007220,7,9,3,3,2,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,LAN,0,1,0
estab001,LAN200007220,8,2,3,3,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,LAN,0,1,0
hernl003,LAN200007220,9,1,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
nen-r001,LAN200007220,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
