id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
cunnw001,0,12,8,2,5,5,113,2,0,7,0,1,1,0,22,19,0,0,1,0
maurd001,0,3,2,0,1,1,20,1,1,1,0,0,0,0,5,5,0,0,0,0
sloch001,0,3,1,2,1,1,30,1,0,0,1,0,0,0,6,4,1,0,0,1
almac001,0,3,2,0,0,0,21,0,0,2,0,0,0,0,5,5,0,0,0,0
walkk001,0,3,0,0,0,0,15,2,0,0,0,0,0,0,3,3,0,0,0,0
hofft001,0,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0
hernl003,1,21,8,4,3,3,122,3,1,6,1,0,0,0,33,29,0,0,0,0
rodrf002,1,1,4,0,4,4,18,1,0,4,0,0,0,0,5,5,0,0,0,0
embra001,1,1,2,0,2,2,14,0,0,2,0,0,0,0,3,3,0,0,0,0
henrd002,1,4,2,1,1,1,14,0,0,2,0,0,0,0,7,6,0,0,0,0
