advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,12,1,,,,,0,6,CFBFFX,estes001,1,0,huntb002 grounds out. ,huntb002,0,G
,00,1,lansm001,,,,1,7,X,estes001,0,0,lansm001 singles. ,lansm001,0,G
,20,1,lansm001,,,,2,10,BBX,estes001,1,0,,walkl001,0,F
,00,1,lansm001,,,,3,11,X,estes001,1,0,cirij001 grounds out. ,cirij001,0,G
,12,1,,,,,4,4,CFBC,arror001,1,0,benam001 strikes out. ,benam001,1,
,20,1,,,,,5,7,BBX,arror001,1,0,muelb001 grounds out. ,muelb001,1,G
,31,1,,,,,6,12,BBBCX,arror001,1,0,snowj001 grounds out. ,snowj001,1,G
,00,2,,,,,7,12,X,estes001,1,0,,heltt001,0,P
,32,2,hammj001,,,,8,18,BBBCFX,estes001,0,0,hammj001 singles. ,hammj001,0,
hammj001 to 2B. ,00,2,peren001,hammj001,,,9,19,X,estes001,0,0,peren001 singles. ,peren001,0,
,10,2,peren001,,hammj001,servs002,10,21,BB,estes001,0,0,hammj001 steals 3B. ,servs002,0,
,31,2,peren001,,hammj001,,11,26,BBFBX,estes001,1,0,,servs002,0,P
,10,2,peren001,,hammj001,,12,28,BX,estes001,1,0,arror001 grounds out. ,arror001,0,G
,22,2,kentj001,,,,13,17,BBSCX,arror001,0,0,kentj001 singles. ,kentj001,1,
,22,2,,kentj001,,,14,24,CFFBFBS,arror001,1,0,burke001 strikes out. kentj001 steals 2B. ,burke001,1,
,12,2,,kentj001,,,15,28,BSCS,arror001,1,0,riosa001 strikes out. ,riosa001,1,
,31,2,martr003,kentj001,,,16,33,BBCBB,arror001,0,0,martr003 walks. ,martr003,1,
martr003 out. ,01,2,mirad001,kentj001,,,17,35,CX,arror001,1,0,mirad001 reaches on fielder's choice. ,mirad001,1,
,11,3,huntb002,,,,18,31,SBX,estes001,0,0,huntb002 singles. ,huntb002,0,
huntb002 to 2B. ,30,3,lansm001,huntb002,,,19,35,BBBB,estes001,0,0,lansm001 walks. ,lansm001,0,
,11,3,lansm001,huntb002,,,20,38,BCX,estes001,1,0,,walkl001,0,F
,30,3,,lansm001,huntb002,cirij001,21,42,BBBC,estes001,0,0,huntb002 steals 3B. lansm001 steals 2B. ,cirij001,0,
