advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,22,1,,,,,0,6,CBCFBX,estes001,1,0,santf001 grounds out. ,santf001,0,G
,32,1,,,,,1,15,CBFFBBFFX,estes001,1,0,grudm001 grounds out. ,grudm001,0,G
,00,1,shefg001,,,,2,16,X,estes001,0,0,shefg001 singles. ,shefg001,0,
shefg001 to 3B. ,20,1,karre001,,shefg001,,3,19,BBX,estes001,0,0,karre001 singles. ,karre001,0,
,11,1,karre001,,shefg001,,4,22,CBX,estes001,1,0,,belta001,0,F
,32,1,benam001,,,,5,6,BBBCCX,gagne001,0,0,benam001 singles. ,benam001,1,
benam001 to 3B. ,22,1,,,benam001,muelb001,6,11,BFCBB,gagne001,0,0,benam001 steals 2B. ,muelb001,1,
benam001 scores. ,32,1,,,,,7,17,BFCBBX,gagne001,1,1,muelb001 hits sacrifice fly. ,muelb001,1,
,02,1,,,,,8,20,CSX,gagne001,1,0,,snowj001,1,F
,22,1,,,,,9,25,FBFBX,gagne001,1,0,,kentj001,1,F
,31,2,,,,,10,27,BCBBX,estes001,1,0,hundt001 grounds out. ,hundt001,0,G
,00,2,,,,,11,28,X,estes001,1,0,,elstk001,0,L
,20,2,gilbs001,,,,12,31,BBX,estes001,0,0,gilbs001 singles. ,gilbs001,0,
gilbs001 to 2B. ,00,2,gagne001,gilbs001,,,13,32,X,estes001,0,0,gagne001 singles. ,gagne001,0,
,01,2,gagne001,gilbs001,,,14,34,CX,estes001,1,0,,santf001,0,F
,32,2,,,,,15,31,FBBCBX,gagne001,1,0,burke001 grounds out. ,burke001,1,G
,22,2,,,,,16,36,CBSBC,gagne001,1,0,riosa001 strikes out. ,riosa001,1,
,32,2,,,,,17,42,CBBBFX,gagne001,1,0,,aurir001,1,
,01,3,,,,,18,36,FX,estes001,1,0,grudm001 grounds out. ,grudm001,0,G
,32,3,shefg001,,,,19,42,CBFBBB,estes001,0,0,shefg001 walks. ,shefg001,0,
shefg001 to 2B. ,31,3,karre001,shefg001,,,20,47,CBBBB,estes001,0,0,karre001 walks. ,karre001,0,
shefg001 to 3B. karre001 to 2B. ,30,3,belta001,karre001,shefg001,,21,51,BBBB,estes001,0,0,belta001 walks. ,belta001,0,
