id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
perec001,0,21,6,0,3,3,94,2,2,3,0,1,1,1,27,26,0,0,0,0
adamt001,0,3,3,1,2,2,17,1,0,3,0,0,0,0,6,5,0,0,0,0
shawj001,0,3,2,0,1,1,15,0,0,1,1,0,0,0,5,5,0,0,0,0
osuna002,0,6,1,1,0,0,37,3,0,0,1,0,0,0,8,7,0,0,0,0
herso001,0,1,3,1,5,5,26,0,1,2,0,0,0,1,6,3,0,0,1,0
reyna001,1,13,7,4,6,6,84,1,2,3,2,0,0,0,22,17,0,0,1,1
sprir001,1,2,1,0,0,0,12,0,0,1,0,0,0,0,2,2,0,0,0,0
morgm001,1,6,1,2,0,0,46,2,0,1,0,0,0,0,8,6,0,0,0,0
swing001,1,4,2,2,0,0,29,2,0,2,0,0,0,0,8,6,0,0,0,1
kim-b001,1,5,1,0,0,0,27,4,0,1,0,0,0,0,6,6,0,0,0,0
padiv001,1,6,3,1,1,1,36,1,0,3,0,0,0,0,10,9,0,0,0,0
