id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
abbop001,0,18,8,2,3,3,100,3,0,6,1,1,0,0,28,26,0,0,0,1
mesaj001,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0
rhoda001,0,3,0,0,0,0,15,2,0,0,0,0,0,0,3,3,0,0,0,0
sasak001,0,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
figun001,1,16,6,2,3,3,93,2,1,3,2,0,0,0,22,18,0,1,1,0
daalo001,1,2,0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,0,0,0
sprir001,1,3,1,1,2,2,25,1,0,0,0,1,0,0,6,5,0,0,0,0
plesd001,1,0,0,2,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0
morgm001,1,3,0,0,0,0,17,2,0,0,0,0,0,0,3,3,0,0,0,0
mantm001,1,3,2,2,1,1,34,0,0,1,1,0,0,0,6,4,0,0,0,1
