id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
burkj001,0,20,8,1,4,4,106,2,0,5,3,0,0,0,29,27,0,0,1,0
remlm001,0,4,0,0,0,0,15,1,0,0,0,0,0,0,4,4,0,0,0,0
kamis001,0,0,5,0,5,5,17,0,0,2,1,2,0,0,5,5,0,0,0,0
mulht001,0,0,1,0,1,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0
rockj001,0,3,0,0,0,0,13,3,0,0,0,0,0,0,3,3,0,0,0,0
stott001,1,9,5,2,7,7,50,1,2,2,1,0,1,1,17,14,1,0,0,0
sprir001,1,5,3,3,4,4,53,3,1,1,1,0,0,0,11,8,0,0,0,2
holmd001,1,4,3,0,0,0,19,0,0,3,0,0,0,0,6,6,0,0,0,0
guzmg001,1,6,3,1,1,1,39,3,1,1,1,0,0,0,10,9,0,0,0,0
morgm001,1,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0
