id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
sancj001,0,15,4,2,4,4,73,1,1,2,1,0,0,0,21,18,0,0,1,0
boner001,0,4,2,0,1,1,27,0,0,2,0,0,0,0,6,6,0,0,0,0
almaa001,0,0,1,0,1,1,4,0,0,0,1,0,0,0,1,1,0,0,0,0
loopb001,0,2,2,0,0,0,13,0,0,2,0,0,0,0,4,4,0,0,0,0
miced001,0,3,2,0,0,0,19,0,0,1,1,0,0,0,4,4,0,0,0,0
darev001,0,6,2,0,0,0,33,2,0,2,0,0,0,0,8,8,0,0,0,0
alfoa001,0,3,0,2,1,1,17,0,0,0,0,0,0,0,5,2,0,1,0,0
andeb002,1,13,9,1,4,4,77,0,1,7,1,0,0,0,21,20,1,0,0,0
reyna001,1,3,1,2,2,2,19,0,0,0,1,0,0,0,5,3,0,0,0,0
plesd001,1,3,0,1,0,0,19,1,0,0,0,0,0,0,4,3,0,0,0,0
morgm001,1,2,1,0,0,0,9,1,0,1,0,0,0,0,2,2,0,0,0,0
kim-b001,1,3,1,2,0,0,32,2,0,1,0,0,0,0,6,4,0,0,0,0
mantm001,1,6,1,1,0,0,29,2,0,1,0,0,0,0,8,7,0,0,0,0
swing001,1,3,2,0,2,2,22,2,1,1,0,0,0,0,5,5,0,0,0,0
