advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,01,1,,,,,0,2,CX,daalo001,1,0,,gland001,0,F
,22,1,,,,,1,7,BSFBX,daalo001,1,0,,gantr001,0,F
,31,1,abreb001,,,,2,12,BCBBB,daalo001,0,0,abreb001 walks. ,abreb001,0,
,11,1,abreb001,,,,3,15,FBX,daalo001,1,0,roles001 grounds out. ,roles001,0,G
,01,1,,,,,4,2,CX,persr001,1,0,,womat001,1,F
bellj001 out. ,10,1,,,,,5,4,BX,persr001,1,0,bellj001 singles. ,bellj001,1,
,32,1,gonzl001,,,,6,11,CBBSBFB,persr001,0,0,gonzl001 walks. ,gonzl001,1,
,12,1,gonzl001,,,,7,16,CBCFS,persr001,1,0,durae001 strikes out. ,durae001,1,
,00,2,,,,,8,16,X,daalo001,1,0,liebm001 grounds out. ,liebm001,0,G
,32,2,,,,,9,22,BCBSBS,daalo001,1,0,brogr001 strikes out. ,brogr001,0,
,22,2,,,,,10,27,BSFBS,daalo001,1,0,jordk001 strikes out. ,jordk001,0,
,22,2,finls001,,,,11,21,BFBFX,persr001,0,0,finls001 singles. ,finls001,1,
finls001 to 2B. ,32,2,,finls001,,,12,27,BBFFBX,persr001,1,0,lee-t002 grounds out. ,lee-t002,1,G
finls001 scores. ,10,2,,,,,13,29,BX,persr001,1,1,harrl001 hits sacrifice fly. ,harrl001,1,
,22,2,,,,,14,35,CCBBFS,persr001,1,0,milld002 strikes out. ,milld002,1,
,10,3,,,,,15,29,BX,daalo001,1,0,relad001 grounds out. ,relad001,0,G
,12,3,,,,,16,33,BCFX,daalo001,1,0,persr001 grounds out. ,persr001,0,G
,12,3,,,,,17,38,LBCFX,daalo001,1,0,gland001 grounds out. ,gland001,0,G
,02,3,,,,,19,39,SFFC,persr001,1,0,daalo001 strikes out. ,daalo001,1,
,22,3,,,,,20,44,BBFCX,persr001,1,0,womat001 grounds out. ,womat001,1,G
,21,3,,,,,21,48,BBSX,persr001,0,1,bellj001 homers. ,bellj001,1,
,31,3,gonzl001,,,,22,53,BBFBB,persr001,0,0,gonzl001 walks. ,gonzl001,1,
,00,3,gonzl001,,,,23,54,X,persr001,1,0,,durae001,1,L
,21,4,gantr001,,,,24,42,SBBX,daalo001,0,0,gantr001 singles. ,gantr001,0,
,12,4,gantr001,,,,25,46,CSBC,daalo001,1,0,abreb001 strikes out. ,abreb001,0,
,32,4,gantr001,,,,26,53,BBCCBFS,daalo001,1,0,roles001 strikes out. ,roles001,0,
,21,4,gantr001,,,,27,57,FBBX,daalo001,1,0,,liebm001,0,F
,32,4,finls001,,,,28,61,SCFBBBB,persr001,0,0,finls001 walks. ,finls001,1,
,22,4,finls001,,,,29,68,BSBCFFX,persr001,1,0,,lee-t002,1,F
finls001 out. ,11,4,harrl001,,,,30,71,BFX,persr001,1,0,harrl001 reaches on fielder's choice. ,harrl001,1,
,12,4,,harrl001,,milld002,31,75,FCBB,persr001,0,0,harrl001 steals 2B. ,milld002,1,
,32,4,,harrl001,,,32,82,FCBBFBS,persr001,1,0,milld002 strikes out. ,milld002,1,
,22,5,,,,,33,62,CBBSX,daalo001,1,0,,brogr001,0,F
,12,5,,,,,34,66,CCBX,daalo001,1,0,,jordk001,0,F
,21,5,,,,,35,70,CBBX,daalo001,1,0,ariaa001 grounds out. ,ariaa001,0,G
,10,5,,,,,36,84,BX,persr001,1,0,,daalo001,1,
,02,5,,,,,37,87,CSS,persr001,1,0,womat001 strikes out. ,womat001,1,
,32,5,bellj001,,,,38,93,BBBCCB,persr001,0,0,bellj001 walks. ,bellj001,1,
bellj001 to 3B. ,20,5,gonzl001,,bellj001,,39,96,BBX,persr001,0,0,gonzl001 singles. ,gonzl001,1,
,32,5,gonzl001,,bellj001,,40,102,BBCBFX,persr001,1,0,,durae001,1,P
,01,6,,,,,42,72,CX,daalo001,1,0,sefck001 grounds out. ,sefck001,0,G
,00,6,gland001,,,,43,73,X,daalo001,0,0,gland001 singles. ,gland001,0,
gland001 out. ,00,6,gantr001,,,,44,74,X,daalo001,1,0,gantr001 reaches on fielder's choice. ,gantr001,0,
,22,6,gantr001,,,,45,79,CFBBS,daalo001,1,0,abreb001 strikes out. ,abreb001,0,
,11,6,,,,,47,3,BFX,aldrs001,1,0,finls001 grounds out. ,finls001,1,G
,12,6,lee-t002,,,,48,7,SSBX,aldrs001,0,0,lee-t002 singles. ,lee-t002,1,
,20,6,,,,,49,10,BBX,aldrs001,2,0,Double Play. ,harrl001,1,
,02,7,,,,,50,83,CFFX,daalo001,1,0,,roles001,0,F
,00,7,liebm001,,,,51,84,X,daalo001,0,0,liebm001 singles. ,liebm001,0,
,32,7,liebm001,,,,52,91,CCBBFBX,daalo001,1,0,,brogr001,0,F
liebm001 out. ,10,7,jordk001,,,,53,93,BX,daalo001,1,0,jordk001 reaches on fielder's choice. ,jordk001,0,
,10,7,,,,,54,12,BX,aldrs001,1,0,milld002 grounds out. ,milld002,1,G
,10,7,,,,,55,14,BX,aldrs001,1,0,daalo001 grounds out. ,daalo001,1,G
,22,7,,,,,56,20,FBFBFX,aldrs001,1,0,womat001 grounds out. ,womat001,1,G
,02,8,,,,,57,96,CCX,daalo001,1,0,ariaa001 grounds out. ,ariaa001,0,G
,00,8,moram001,,,,59,97,X,daalo001,0,0,moram001 singles. ,moram001,0,
moram001 to 2B. ,00,8,gland001,moram001,,,60,98,X,daalo001,0,0,gland001 singles. ,gland001,0,
,21,8,gland001,moram001,,,61,102,CBBX,daalo001,1,0,,gantr001,0,F
moram001 scores. gland001 to 3B. ,00,8,abreb001,,gland001,,62,103,X,daalo001,0,1,abreb001 singles. ,abreb001,0,
gland001 scores. abreb001 to 3B. ,00,8,roles001,,abreb001,,64,1,X,kim-b001,0,1,roles001 singles. ,roles001,0,
,10,8,roles001,,abreb001,,65,3,BX,kim-b001,1,0,liebm001 grounds out. ,liebm001,0,G
,10,8,,,,,67,2,BX,gomew001,1,0,,bellj001,1,F
,21,8,,,,,68,6,BFBX,gomew001,1,0,gonzl001 grounds out. ,gonzl001,1,G
,10,8,durae001,,,,69,8,BX,gomew001,0,0,durae001 singles. ,durae001,1,
,00,8,durae001,,,,70,9,X,gomew001,1,0,finls001 grounds out. ,finls001,1,G
,12,9,,,,,71,7,BCSS,kim-b001,1,0,brogr001 strikes out. ,brogr001,0,
,22,9,,,,,72,12,BBFFX,kim-b001,1,0,,jordk001,0,F
,20,9,,,,,73,15,BBX,kim-b001,1,0,ariaa001 grounds out. ,ariaa001,0,G
,20,9,,,,,74,12,BBX,gomew001,1,0,,lee-t002,1,F
,02,9,harrl001,,,,75,15,CSX,gomew001,0,0,harrl001 singles. ,harrl001,1,
,11,9,,,,,76,18,BFX,gomew001,2,0,Double Play. ,milld002,1,
,12,10,,,,,78,19,BCCS,kim-b001,1,0,duceb001 strikes out. ,duceb001,0,
,11,10,,,,,79,22,CBX,kim-b001,1,0,,gland001,0,F
,32,10,,,,,80,28,BFBCBS,kim-b001,1,0,gantr001 strikes out. ,gantr001,0,
,22,10,,,,,84,5,FCBBC,schrs001,1,0,delld001 strikes out. ,delld001,1,
,22,10,,,,,85,11,CBCBFX,schrs001,1,0,,womat001,1,L
,32,10,,,,,86,17,BCBBFS,schrs001,1,0,bellj001 strikes out. ,bellj001,1,
,21,11,,,,,88,4,BSBX,sprir001,1,0,,abreb001,0,F
,02,11,,roles001,,,89,7,SFX,sprir001,0,0,roles001 doubles. ,roles001,0,
,11,11,,roles001,,,90,10,BSX,sprir001,1,0,,liebm001,0,L
,30,11,brogr001,roles001,,,91,14,IIII,sprir001,0,0,brogr001 intentionally walks. ,brogr001,0,
roles001 to 3B. brogr001 out. ,00,11,jordk001,,roles001,,92,15,X,sprir001,1,0,jordk001 reaches on fielder's choice. ,jordk001,0,
,10,11,,,,,93,19,BX,schrs001,1,0,,gonzl001,1,F
,32,11,durae001,,,,94,27,CBFBFBFB,schrs001,0,0,durae001 walks. ,durae001,1,
friah001 to 2B. ,30,11,finls001,friah001,,,96,31,BBBB,schrs001,0,0,finls001 walks. ,finls001,1,
friah001 to 3B. finls001 to 2B. ,31,11,lee-t002,finls001,friah001,,97,36,BBFBB,schrs001,0,0,lee-t002 walks. ,lee-t002,1,
friah001 scores. finls001 to 3B. lee-t002 out. ,11,11,harrl001,,finls001,,98,39,BSX,schrs001,1,1,harrl001 reaches on fielder's choice. ,harrl001,1,
