advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,32,1,,,,,0,7,BCBFBFX,clemm001,1,0,,gland001,0,F
,22,1,,,,,1,12,CFBBX,clemm001,1,0,,ariaa001,0,F
,10,1,,abreb001,,,2,14,BX,clemm001,0,0,abreb001 doubles. ,abreb001,0,
,22,1,,abreb001,,,3,19,BSBFS,clemm001,1,0,roles001 strikes out. ,roles001,0,
,21,1,owene001,,,,4,4,CBBX,daalo001,0,0,owene001 singles. ,owene001,1,
,12,1,owene001,,,,5,8,CBCS,daalo001,1,0,river002 strikes out. ,river002,1,
,22,1,owene001,,,,6,13,BBFSX,daalo001,1,0,,boonb002,1,F
owene001 to 2B. ,31,1,nevip001,owene001,,,7,18,BBBCB,daalo001,0,0,nevip001 walks. ,nevip001,1,
owene001 scores. nevip001 to 3B. ,20,1,,vitij001,nevip001,,8,21,BBX,daalo001,0,1,vitij001 doubles. ,vitij001,1,
nevip001 scores. vitij001 scores. ,32,1,gonzw001,,,,9,27,BBSBSX,daalo001,0,2,gonzw001 singles. ,gonzw001,1,
,02,1,gonzw001,,,,10,30,CCS,daalo001,1,0,jackd003 strikes out. ,jackd003,1,
,10,2,,,,,11,21,BX,clemm001,1,0,brogr001 grounds out. ,brogr001,0,G
,12,2,,,,,12,26,CBFFX,clemm001,1,0,,jordk001,0,F
,32,2,lee-t002,,,,13,33,BBFFBFB,clemm001,0,0,lee-t002 walks. ,lee-t002,0,
,32,2,lee-t002,,,,14,40,BBCFBFX,clemm001,1,0,print001 grounds out. ,print001,0,G
,22,2,,,,,15,35,BCCBX,daalo001,1,0,nichk001 grounds out. ,nichk001,1,G
,12,2,,,,,16,39,CFBC,daalo001,1,0,clemm001 strikes out. ,clemm001,1,
,12,2,owene001,,,,17,44,CBFFX,daalo001,0,0,owene001 singles. ,owene001,1,
,20,2,owene001,,,,18,47,BBX,daalo001,1,0,,river002,1,L
,02,3,,,,,19,43,CFS,clemm001,1,0,daalo001 strikes out. ,daalo001,0,
,02,3,,,,,20,46,CSS,clemm001,1,0,gland001 strikes out. ,gland001,0,
