id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
ruetk001,0,19,6,2,3,3,98,4,0,4,1,1,0,0,27,23,0,1,1,0
fulta001,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0
rodrf002,0,2,0,1,0,0,15,0,0,0,0,0,0,1,4,2,0,0,0,0
johnj006,0,6,2,0,0,0,29,3,0,2,0,0,0,0,7,7,0,0,0,0
henrd002,0,6,1,2,0,0,26,1,0,1,0,0,0,0,9,6,0,1,0,0
embra001,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
nen-r001,0,3,0,0,0,0,16,3,0,0,0,0,0,0,3,3,0,0,0,0
witaj001,1,15,8,4,2,2,97,3,0,8,0,0,0,0,24,20,0,0,0,0
cunnw001,1,3,1,1,1,1,17,0,0,0,1,0,0,0,4,3,0,0,0,0
walkk001,1,3,0,1,0,0,13,1,0,0,0,0,0,0,4,1,0,1,1,0
sloch001,1,2,2,0,0,0,12,1,0,1,1,0,0,0,4,4,0,0,0,0
maurd001,1,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0
hofft001,1,3,1,0,0,0,15,2,0,1,0,0,0,0,4,4,0,0,0,0
davet001,1,6,1,1,0,0,40,1,0,0,1,0,0,0,8,7,0,0,0,0
almac001,1,6,3,2,1,1,48,3,0,3,0,0,0,0,11,9,0,0,0,1
