advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,31,1,,,,,0,5,BCBBX,batim001,1,0,,longt002,0,F
,10,1,,,,,1,7,BX,batim001,1,0,tejam001 grounds out. ,tejam001,0,G
,11,1,,,,,2,10,BCX,batim001,1,0,,giamj001,0,F
,20,1,,,,,3,3,BBX,mahar001,0,1,damoj001 homers. ,damoj001,1,
,02,1,,,,,4,6,CSX,mahar001,1,0,,feblc001,1,F
,21,1,sweem002,,,,5,10,CBBX,mahar001,0,0,sweem002 singles. ,sweem002,1,
,12,1,sweem002,,,,6,14,CFBX,mahar001,1,0,,dye-j001,1,P
sweem002 out. ,22,1,beltc001,,,,7,20,BBFFFX,mahar001,1,0,beltc001 reaches on fielder's choice. ,beltc001,1,
,11,2,,,,,8,13,CBX,batim001,0,1,saeno001 homers. ,saeno001,0,
,32,2,staim001,,,,9,19,BBCSBB,batim001,0,0,staim001 walks. ,staim001,0,
staim001 scores. grieb001 to 3B. ,22,2,,,grieb001,,10,26,BCCBFFX,batim001,0,1,grieb001 singles. ,grieb001,0,
grieb001 scores. ,00,2,,,,,11,27,X,batim001,1,1,chave001 hits sacrifice fly. ,chave001,0,
,02,2,hernr002,,,,12,30,CSX,batim001,0,0,hernr002 singles. ,hernr002,0,
hernr002 to 2B. ,31,2,menef001,hernr002,,,13,35,BFBBB,batim001,0,0,menef001 walks. ,menef001,0,
hernr002 to 3B. menef001 to 2B. ,22,2,,menef001,hernr002,,14,40,BBFSX,batim001,1,0,longt002 grounds out. ,longt002,0,G
hernr002 scores. menef001 scores. ,12,2,,tejam001,,,15,45,BCCFX,batim001,0,2,tejam001 doubles. ,tejam001,0,
,12,2,,tejam001,,,16,49,FSBX,batim001,1,0,giamj001 grounds out. ,giamj001,0,G
,30,2,randj002,,,,17,24,BBBB,mahar001,0,0,randj002 walks. ,randj002,1,
,31,2,randj002,,,,18,29,BBCBX,mahar001,1,0,,quinm001,1,F
,01,2,,,,,19,31,CX,mahar001,2,0,Double Play. ,johnb002,1,
,11,3,,,,,21,3,BFX,suzum001,1,0,,saeno001,0,L
,12,3,,,,,22,7,CCBX,suzum001,1,0,staim001 grounds out. ,staim001,0,G
,22,3,,,,,23,12,CSBBX,suzum001,1,0,grieb001 grounds out. ,grieb001,0,G
,11,3,,,,sancr001,24,34,CBF,mahar001,0,0,,sancr001,1,
,12,3,,,,,25,38,CBFX,mahar001,1,0,,sancr001,1,F
,22,3,,,,,26,43,BFFBX,mahar001,1,0,,damoj001,1,P
,32,3,feblc001,,,,27,49,BCSBBB,mahar001,0,0,feblc001 walks. ,feblc001,1,
,12,3,feblc001,,,,28,53,BCFX,mahar001,1,0,,sweem002,1,P
,00,4,,,,,29,13,X,suzum001,1,0,,chave001,0,F
,32,4,,,,,30,19,BBCBFC,suzum001,1,0,hernr002 strikes out. ,hernr002,0,
,20,4,menef001,,,,31,22,BBX,suzum001,0,0,menef001 singles. ,menef001,0,
,10,4,menef001,,,,32,24,BX,suzum001,1,0,,longt002,0,F
,01,4,,,,,33,55,SX,mahar001,0,1,dye-j001 homers. ,dye-j001,1,
,01,4,,beltc001,,,34,57,FX,mahar001,0,0,beltc001 doubles. ,beltc001,1,
beltc001 to 2B. ,32,4,randj002,beltc001,,,35,66,BBFBFFFFX,mahar001,0,0,randj002 singles. ,randj002,1,
beltc001 scores. randj002 to 2B. ,10,4,quinm001,randj002,,,36,68,BX,mahar001,0,1,quinm001 singles. ,quinm001,1,
randj002 to 3B. quinm001 to 2B. ,00,4,,quinm001,randj002,,37,69,X,mahar001,1,0,Sacrifice bunt by johnb002.,johnb002,1,
randj002 scores. quinm001 to 3B. ,22,4,sancr001,,quinm001,,38,74,FBSBX,mahar001,0,1,sancr001 singles. ,sancr001,1,
quinm001 scores. ,01,4,sancr001,,,,40,2,CX,vizcl001,1,1,damoj001 hits sacrifice fly. ,damoj001,1,
,00,4,,sancr001,,feblc001,41,3,B,vizcl001,0,0,sancr001 steals 2B. ,feblc001,1,
sancr001 out. feblc001 to 1B. ,20,4,feblc001,,,,42,6,BBX,vizcl001,1,0,feblc001 hits into a fielder's choice. ,feblc001,1,
,31,5,tejam001,,,,43,29,BBCBB,suzum001,0,0,tejam001 walks. ,tejam001,0,
tejam001 out. ,01,5,giamj001,,,,44,31,CX,suzum001,1,0,giamj001 reaches on fielder's choice. ,giamj001,0,
,21,5,,,,,45,35,BBCX,suzum001,2,0,Double Play. ,saeno001,0,
,10,5,,,,,46,8,BX,vizcl001,1,0,,sweem002,1,P
,02,5,,,,,47,11,CCC,vizcl001,1,0,dye-j001 strikes out. ,dye-j001,1,
,30,5,beltc001,,,,48,15,BBBB,vizcl001,0,0,beltc001 walks. ,beltc001,1,
,21,5,beltc001,,,,49,19,BBFX,vizcl001,1,0,,randj002,1,F
,20,6,,,,,50,38,BBX,suzum001,1,0,staim001 grounds out. ,staim001,0,G
,00,6,,,,,51,39,X,suzum001,1,0,grieb001 grounds out. ,grieb001,0,G
,02,6,,,,,52,42,CCX,suzum001,1,0,chave001 grounds out. ,chave001,0,G
,21,6,,,,,53,23,CBBX,vizcl001,1,0,,quinm001,1,P
,00,6,johnb002,,,,54,24,X,vizcl001,0,0,johnb002 singles. ,johnb002,1,
,32,6,johnb002,,,,55,31,BFCFBBX,vizcl001,1,0,,sancr001,1,F
johnb002 out. ,00,6,damoj001,,,,56,32,X,vizcl001,1,0,damoj001 reaches on fielder's choice. ,damoj001,1,
,31,7,hernr002,,,,57,47,BBBCB,suzum001,0,0,hernr002 walks. ,hernr002,0,
hernr002 to 2B. ,21,7,menef001,hernr002,,,59,4,BBCX,spraj001,0,0,menef001 singles. ,menef001,0,G
,22,7,menef001,chrir001,,,61,9,BCCBX,spraj001,1,0,,longt002,0,L
chrir001 out. menef001 to 2B. ,00,7,tejam001,menef001,,,62,10,X,spraj001,1,0,tejam001 singles. ,tejam001,0,
,22,7,tejam001,menef001,,,63,15,BCBCX,spraj001,1,0,giamj001 grounds out. ,giamj001,0,G
,21,7,,,,,66,4,BCBX,matht002,1,0,,feblc001,1,F
,11,7,sweem002,,,,67,7,BCX,matht002,0,0,sweem002 singles. ,sweem002,1,
,02,7,sweem002,,,,68,11,FFFX,matht002,1,0,,dye-j001,1,F
,12,7,sweem002,,,,69,16,BFFFX,matht002,1,0,,beltc001,1,
,30,8,saeno001,,,,70,19,BBBB,spraj001,0,0,saeno001 walks. ,saeno001,0,
,10,8,saeno001,,,,71,21,BX,spraj001,1,0,,staim001,0,L
,02,8,saeno001,,,,72,24,CCX,spraj001,1,0,,grieb001,0,F
,11,8,,saeno001,,chave001,73,27,BFS,spraj001,0,0,saeno001 steals 2B. ,chave001,0,
,12,8,,saeno001,,,74,31,BFSX,spraj001,1,0,chave001 grounds out. ,chave001,0,G
,12,8,randj002,,,,75,20,BFFX,matht002,0,0,randj002 singles. ,randj002,1,
randj002 to 2B. ,00,8,,randj002,,,76,21,X,matht002,1,0,Sacrifice bunt by quinm001.,quinm001,1,
,12,8,,randj002,,,77,25,SFBX,matht002,1,0,,johnb002,1,F
,11,8,,randj002,,,78,28,SBX,matht002,1,0,sancr001 grounds out. ,sancr001,1,G
,32,9,,,,,79,38,BBCFBFC,spraj001,1,0,fasas001 strikes out. ,fasas001,0,
,12,9,,,,,80,42,FFBS,spraj001,1,0,menef001 strikes out. ,menef001,0,
,21,9,,,,,81,46,BFBX,spraj001,1,0,longt002 grounds out. ,longt002,0,G
,00,9,,,,,83,1,X,tam-j001,1,0,damoj001 grounds out. ,damoj001,1,G
,32,9,,,,,84,9,BFSFBBFX,tam-j001,1,0,feblc001 grounds out. ,feblc001,1,G
,32,9,sweem002,,,,85,15,BBBCCB,tam-j001,0,0,sweem002 walks. ,sweem002,1,
,21,9,sweem002,,,,86,19,BBFX,tam-j001,1,0,,dye-j001,1,F
,01,10,,,,,88,2,CX,bottr001,0,1,tejam001 homers. ,tejam001,0,
,22,10,,,,,89,9,CSFBBFX,bottr001,0,1,giamj001 homers. ,giamj001,0,
,12,10,,,,,90,13,BCFS,bottr001,1,0,saeno001 strikes out. ,saeno001,0,
,31,10,staim001,,,,91,18,BBSBB,bottr001,0,0,staim001 walks. ,staim001,0,
staim001 to 3B. ,10,10,,grieb001,staim001,,92,20,BX,bottr001,0,0,grieb001 doubles. ,grieb001,0,
,30,10,chave001,grieb001,staim001,,93,24,IIII,bottr001,0,0,chave001 intentionally walks. ,chave001,0,
,02,10,chave001,grieb001,staim001,,95,3,SFS,rakej001,1,0,fasas001 strikes out. ,fasas001,0,
,12,10,chave001,grieb001,staim001,,97,8,CBFFS,rakej001,1,0,beckr002 strikes out. ,beckr002,0,
,22,10,,,,,101,5,CBBCX,isrij001,1,0,,beltc001,1,L
,10,10,randj002,,,,102,7,BX,isrij001,0,0,randj002 singles. ,randj002,1,
randj002 scores. ,31,10,,,,,103,12,FBBBX,isrij001,0,2,quinm001 homers. ,quinm001,1,
,22,10,,,,,105,17,BFCBC,isrij001,1,0,fabrj001 strikes out. ,fabrj001,1,
,32,10,sancr001,,,,106,23,FBFBBX,isrij001,0,0,sancr001 singles. ,sancr001,1,
,01,10,,sancr001,,damoj001,107,25,CB,isrij001,0,0,sancr001 steals 2B. ,damoj001,1,
,31,10,damoj001,sancr001,,,108,30,CBIII,isrij001,0,0,damoj001 intentionally walks. ,damoj001,1,
sancr001 scores. damoj001 to 2B. ,12,10,feblc001,damoj001,,,109,34,BFCX,isrij001,0,1,feblc001 singles. ,feblc001,1,
