id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
mahar001,0,10,7,2,5,5,74,0,2,4,1,0,0,0,18,15,0,1,0,0
vizcl001,0,8,1,1,0,0,32,1,0,1,0,0,0,0,10,8,0,0,1,0
matht002,0,6,2,0,0,0,28,0,0,2,0,0,0,0,8,7,0,1,0,0
tam-j001,0,3,0,1,0,0,19,0,0,0,0,0,0,0,4,3,0,0,0,0
isrij001,0,2,4,1,3,3,34,1,1,3,0,0,0,0,7,6,0,0,0,1
batim001,1,6,4,2,5,5,49,0,1,2,1,0,0,0,12,9,0,0,1,0
suzum001,1,12,1,2,0,0,47,1,0,1,0,0,0,0,14,12,0,0,0,0
spraj001,1,9,2,1,0,0,46,2,0,2,0,0,0,0,11,10,0,0,0,0
bottr001,1,1,3,2,2,2,24,1,2,0,1,0,0,0,6,4,0,0,0,1
rakej001,1,2,0,0,0,0,8,2,0,0,0,0,0,0,2,2,0,0,0,0
