id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
eldrc001,0,7,6,3,8,8,71,3,0,5,1,0,0,0,16,13,0,0,0,0
beirk001,0,5,4,0,2,2,30,0,2,2,0,0,0,0,8,8,0,0,0,0
penaj003,0,4,0,0,0,0,15,0,0,0,0,0,0,0,4,4,0,0,0,0
lowes001,0,4,0,0,0,0,19,1,0,0,0,0,0,0,5,5,0,0,0,0
wunsk001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
foulk001,0,6,0,0,0,0,24,1,0,0,0,0,0,0,6,6,0,0,0,0
witaj001,1,12,10,3,8,7,107,3,1,8,1,0,0,0,26,23,0,0,0,0
santj002,1,1,4,1,3,3,28,0,0,4,0,0,0,0,6,5,0,0,0,0
laxtb001,1,11,7,1,3,3,69,2,0,4,3,0,1,0,18,17,0,0,0,0
bottr001,1,3,1,0,0,0,6,0,0,1,0,0,0,0,3,3,0,0,0,0
