id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
redmm002,0,6,7,0,6,6,52,2,0,4,3,0,0,0,13,13,0,0,0,0
santj003,0,6,5,0,2,2,30,0,1,3,0,1,0,0,10,10,0,0,0,0
carrh001,0,3,1,1,0,0,23,1,0,1,0,0,0,0,5,4,0,0,0,0
wellb002,0,3,1,0,0,0,18,0,0,1,0,0,0,0,4,4,0,0,0,0
hawkl001,0,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0
guare001,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0
suzum001,1,21,9,0,2,2,104,5,0,6,3,0,0,0,29,29,0,0,0,0
larka001,1,3,3,0,2,2,18,0,0,1,2,0,1,0,6,6,0,0,0,0
spraj001,1,0,3,0,3,3,13,0,1,2,0,0,0,0,3,3,0,0,0,0
bottr001,1,3,2,0,0,0,12,0,0,2,0,0,0,0,4,4,0,0,0,0
